Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
Юрист,Юриспруденция,от 103 500 тенге,ЧСИ БАШИГУЛОВ НУРЖАН КАЙРАТОВИЧ,Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,"Регистрация юридических лиц, эмиссий ценных акций;",https://enbek.kz/ru/vacancy/yurist~2831305,Первое рабочее место,Юриспруденция
Помощник юриста,Юриспруденция,от 103 500 тенге,ЧСИ БАШИГУЛОВ НУРЖАН КАЙРАТОВИЧ,Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,"Регистрация юридических лиц, эмиссий ценных акций;",https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2831309,Молодежная практика,Юриспруденция
Помощник юриста,Юриспруденция,от 103 500 тенге,ЧСИ БАШИГУЛОВ НУРЖАН КАЙРАТОВИЧ,Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Работа с претензиями;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2831310,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,ИП ЖУМАШЕВА РЫСПИКЕ НУРМАШЕВНА,Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Организация бухгалтерского учета и финансово-хозяйственной деятельности;,https://enbek.kz/ru/vacancy/bukhgalter~2831504,Молодежная практика,Финансы
"Судебный исполнитель, частный",Юриспруденция,от 103 500 тенге,ЧСИ ЖАНДИЛОВ БЕЙБИТ ПАНАБЕКОВИЧ,Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Подготовка исковых заявлений и материалов и передача их в суды;,"https://enbek.kz/ru/vacancy/sudebnyi-ispolnitel,-chastnyi~2831864",Молодежная практика,Юриспруденция
Учитель музыки,Образование и воспитание,от 103 500 тенге,"Учреждение ""Технологический колледж города Семей""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Разработка эскизов рисунков;,https://enbek.kz/ru/vacancy/uchitel-muzyki~2839890,Молодежная практика,
Преподаватель ритмики и хореографии,Образование и воспитание,от 103 500 тенге,"Учреждение ""Технологический колледж города Семей""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Разработка эскизов рисунков;,https://enbek.kz/ru/vacancy/prepodavatel-ritmiki-i-khoreografii~2839891,Молодежная практика,
Преподаватель колледжа в области математики и статистики,Образование и воспитание,от 103 500 тенге,"Учреждение ""Технологический колледж города Семей""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Знание методов диагностики личностного потенциала обучающего;,https://enbek.kz/ru/vacancy/prepodavatel-kolledzha-v-oblasti-matematiki-i-statistiki~2839892,Молодежная практика,
Техник-технолог (пищевая промышленность),Производство,от 103 500 тенге,"ИП МУХАЖАНОВА РАУШАН МУРАТКАНОВНА ""Уранхай""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Контроль работы технологического оборудования;,https://enbek.kz/ru/vacancy/tekhnik-tekhnolog-(pishchevaya-promyshlennost)~2824113,Первое рабочее место,Сервисное обслуживание/производство
Помощник юриста,Юриспруденция,от 103 500 тенге,Частный судебный исполнитель  Нурпейсов Серик Шегетайевич,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Работа с претензиями;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2824249,Молодежная практика,Юриспруденция
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"Медицинское учреждение ""Поликлиника № 8 города Семей""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Подготовка пациента к лечению;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2825049,Молодежная практика,Медицина
Юрист,Юриспруденция,от 103 500 тенге,ЧСИ САГИЕВА АСЕЛЬ КАЙСИНОВНА,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2825053,Молодежная практика,Юриспруденция
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Управление полиции города Семей Департамента полиции области Абай Министерства внутренних дел Республики Казахстан""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Заключение договоров и контрактов;,https://enbek.kz/ru/vacancy/yurist~2825443,Молодежная практика,Юриспруденция
Помощник юриста,Юриспруденция,от 103 500 тенге,ЧСИ Султанбеков Т.О.,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Представительство в суде по гражданским делам предприятия;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2825552,Молодежная практика,Юриспруденция
Юрист,Юриспруденция,от 103 500 тенге,"Филиал республиканского государственного учреждения ""Администратор Военного суда Департамента по обеспечению деятельности судов при Верховном Суде Республики Казахстан (аппарата Верховного Суда Республики Казахстан)"" - Канцелярия военного суда Семейского гарнизона",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Заключение договоров и контрактов;,https://enbek.kz/ru/vacancy/yurist~2825586,Молодежная практика,Юриспруденция
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""SEMBELL""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Учет и регистрация документов;,https://enbek.kz/ru/vacancy/deloproizvoditel~2825790,Молодежная практика,Менеджмент
Экономист,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Отдел предпринимательства города Семей области Абай""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Составление бюджета предприятия;,https://enbek.kz/ru/vacancy/ekonomist~2825908,Молодежная практика,Финансы
Техник-программист,IT и телекоммуникации,от 103 500 тенге,"Государственное учреждение ""Отдел предпринимательства города Семей области Абай""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Проведение технического обслуживания оборудования;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2825909,Молодежная практика,IT
Финансист,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Отдел предпринимательства города Семей области Абай""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Анализ результатов финансовых операций;,https://enbek.kz/ru/vacancy/finansist~2825910,Молодежная практика,Финансы
Детский психолог,Образование и воспитание,от 103 500 тенге,ИП АЛИМЖАНОВА АРАЙЛЫМ МАГАШЕВНА,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Диагностика нарушений психической деятельности субъекта;,https://enbek.kz/ru/vacancy/detskii-psikholog~2825960,Первое рабочее место,
Инструктор по физической культуре,Образование и воспитание,от 103 500 тенге,ИП АЛИМЖАНОВА АРАЙЛЫМ МАГАШЕВНА,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Планирование тренировочного процесса;,https://enbek.kz/ru/vacancy/instruktor-po-fizicheskoi-kulture~2825976,Молодежная практика,
Детский психолог,Образование и воспитание,от 103 500 тенге,ИП АЛИМЖАНОВА АРАЙЛЫМ МАГАШЕВНА,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Оценка психологического состояния учащегося;,https://enbek.kz/ru/vacancy/detskii-psikholog~2825977,Молодежная практика,
Детский психолог,Образование и воспитание,от 103 500 тенге,ИП АЛИМЖАНОВА АРАЙЛЫМ МАГАШЕВНА,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Подбор соответствующих методов для проведения психодиагностического обследования;,https://enbek.kz/ru/vacancy/detskii-psikholog~2825978,Молодежная практика,
Экономист,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Производственная компания ""Цементный завод Семей""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Бюджетное планирование;,https://enbek.kz/ru/vacancy/ekonomist~2826434,Молодежная практика,Финансы
Слесарь по контрольно-измерительным приборам и автоматике,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Производственная компания ""Цементный завод Семей""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Ремонт и регулировка приборов, инструментов и приспособлений;",https://enbek.kz/ru/vacancy/slesar-po-kontrolno-izmeritelnym-priboram-i-avtomatike~2826435,Молодежная практика,Сервисное обслуживание/производство
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Производственная компания ""Цементный завод Семей""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Учет и регистрация документов;,https://enbek.kz/ru/vacancy/deloproizvoditel~2826437,Молодежная практика,Менеджмент
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Производственная компания ""Цементный завод Семей""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2826438,Молодежная практика,Финансы
Маркетолог,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Производственная компания ""Цементный завод Семей""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Проведение переговоров и формирование коммерческих документов и соглашений;,https://enbek.kz/ru/vacancy/marketolog~2826439,Молодежная практика,Журналистика
Инженер-технолог электрических машин и аппаратов,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Производственная компания ""Цементный завод Семей""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Организация работ оперативно-диспетчерской бригады;,https://enbek.kz/ru/vacancy/inzhener-tekhnolog-elektricheskikh-mashin-i-apparatov~2826440,Молодежная практика,Сервисное обслуживание/производство
Инженер по охране труда и технике безопасности,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Производственная компания ""Цементный завод Семей""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Надзор за соблюдением требований безопасности, охраны окружающей среды и экономической эффективности;",https://enbek.kz/ru/vacancy/inzhener-po-okhrane-truda-i-tekhnike-bezopasnosti~2826441,Молодежная практика,Сервисное обслуживание/производство
Маркшейдер,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Производственная компания ""Цементный завод Семей""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Геодезическая съемка участка работ;,https://enbek.kz/ru/vacancy/marksheider~2826442,Молодежная практика,Строительство и архитектура
Геолог,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Производственная компания ""Цементный завод Семей""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Камеральная обработка, интерпретация, анализ и обобщение геологической информации;",https://enbek.kz/ru/vacancy/geolog~2826443,Молодежная практика,Строительство и архитектура
Эколог,Энергетика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Производственная компания ""Цементный завод Семей""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Соблюдение экологической безопасности процессов, объектов и продукции аквакультуры;",https://enbek.kz/ru/vacancy/ekolog~2826444,Молодежная практика,Сервисное обслуживание/производство
Финансист,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Производственная компания ""Цементный завод Семей""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Финансовое планирование;,https://enbek.kz/ru/vacancy/finansist~2826445,Молодежная практика,Финансы
Ведущий программы (средней квалификации),Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""БАЙУАКОВ ТВК-6""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Умение общаться со зрительской аудиторией в условиях сценического представления;,https://enbek.kz/ru/vacancy/vedushchii-programmy-(srednei-kvalifikacii)~2827098,Первое рабочее место,Журналистика
Дизайнер печатных изданий,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Газета ""Спектр""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Разработка дизайна;,https://enbek.kz/ru/vacancy/dizainer-pechatnykh-izdanii~2827108,Молодежная практика,Журналистика
Журналист,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Газета ""Спектр""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Анализ потока событий, обработка актуальных событий, написание материала;",https://enbek.kz/ru/vacancy/zhurnalist~2827109,Молодежная практика,Журналистика
Филолог,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""БАЙУАКОВ ТВК-6""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Редактирование и исправление переведенного материала;,https://enbek.kz/ru/vacancy/filolog~2827119,Молодежная практика,Журналистика
Учитель начальных классов,Образование и воспитание,от 103 500 тенге,"ИП Образовательный центр ""Intellectual""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/uchitel-nachalnykh-klassov~2828032,Первое рабочее место,
Учитель иностранного языка,Образование и воспитание,от 103 500 тенге,"ИП Образовательный центр ""Intellectual""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Ведение учебной документации;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~2828033,Первое рабочее место,
Учитель начальных классов,Образование и воспитание,от 103 500 тенге,"ИП Образовательный центр ""Intellectual""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/uchitel-nachalnykh-klassov~2828036,Молодежная практика,
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Медицинский центр Зерде""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Оказание лечебно-профилактической помощи;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2828047,Молодежная практика,Медицина
Журналист,Маркетинг и СМИ,от 103 500 тенге,"Филиал Акционерного Общества ""Республиканская Телерадиокорпорация ""Казахстан"" в области Абай",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Написание редакционных статей и подготовка комментариев;,https://enbek.kz/ru/vacancy/zhurnalist~2828806,Молодежная практика,Журналистика
Техник-программист,IT и телекоммуникации,от 103 500 тенге,"Филиал Акционерного Общества ""Республиканская Телерадиокорпорация ""Казахстан"" в области Абай",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,"Установка, наладка, настройка и сопровождение аппаратного и программного обеспечения;",https://enbek.kz/ru/vacancy/tekhnik-programmist~2828807,Молодежная практика,IT
Техник связи,IT и телекоммуникации,от 103 500 тенге,"Филиал Акционерного Общества ""Республиканская Телерадиокорпорация ""Казахстан"" в области Абай",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Монтаж телекоммуникационных кабелей;,https://enbek.kz/ru/vacancy/tekhnik-svyazi~2828808,Молодежная практика,IT
Интерактивный дизайнер,Маркетинг и СМИ,от 103 500 тенге,"Филиал Акционерного Общества ""Республиканская Телерадиокорпорация ""Казахстан"" в области Абай",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Разработка интерактивного дизайна в проекте;,https://enbek.kz/ru/vacancy/interaktivnyi-dizainer~2828810,Молодежная практика,Журналистика
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,"Филиал Акционерного Общества ""Республиканская Телерадиокорпорация ""Казахстан"" в области Абай",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Проведение переговоров и формирование коммерческих документов и соглашений;,https://enbek.kz/ru/vacancy/smm-menedzher~2828811,Молодежная практика,Журналистика
Инспектор связи,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Международный аэропорт Семей""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Формирование плана развития сети и внедрение решений по оптимизации сети связи;,https://enbek.kz/ru/vacancy/inspektor-svyazi~2835377,Молодежная практика,IT
Электромонтер по ремонту и обслуживанию электрооборудования,Энергетика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Международный аэропорт Семей""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,ТО и ремонт электрооборудования тяговой подстанции;,https://enbek.kz/ru/vacancy/elektromonter-po-remontu-i-obsluzhivaniyu-elektrooborudovaniya~2835378,Молодежная практика,Сервисное обслуживание/производство
Хореограф,Культура и спорт,от 103 500 тенге,Коммунальное государственное учреждение «Средняя общеобразовательная школа № 43» отдела образования города Семей управления образования области Абай,Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Владение методологией творческого процесса в танцевальном коллективе;,https://enbek.kz/ru/vacancy/khoreograf~2820383,Молодежная практика,
Экономист,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Отдел культуры и развития языков города Семей области Абай""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Составление бюджета предприятия;,https://enbek.kz/ru/vacancy/ekonomist~2820773,Молодежная практика,Финансы
Финансист,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Отдел культуры и развития языков города Семей области Абай""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Анализ результатов финансовых операций;,https://enbek.kz/ru/vacancy/finansist~2820774,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Отдел культуры и развития языков города Семей области Абай""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Заключение договоров и контрактов;,https://enbek.kz/ru/vacancy/yurist~2820775,Молодежная практика,Юриспруденция
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Государственное учреждение ""Отдел культуры и развития языков города Семей области Абай""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Ведение документации и формирование отчетности;,https://enbek.kz/ru/vacancy/deloproizvoditel~2820776,Молодежная практика,Менеджмент
Техник-программист,IT и телекоммуникации,от 103 500 тенге,"Государственное учреждение ""Отдел культуры и развития языков города Семей области Абай""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Проведение технического обслуживания компьютеров и периферийного оборудования и их эксплуатация;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2820777,Молодежная практика,IT
Педагог начальной школы,Образование и воспитание,от 103 500 тенге,"Общественное объединение ""Центр творчества детей и молодежи ""Исток""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Проведение занятия для творческого развития детей;,https://enbek.kz/ru/vacancy/pedagog-nachalnoi-shkoly~2821330,Молодежная практика,
Техник-программист,IT и телекоммуникации,от 103 500 тенге,"Общественное объединение ""Центр творчества детей и молодежи ""Исток""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Проведение технического обслуживания оборудования;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2821333,Молодежная практика,IT
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"учреждение ""Институт профессиональных бухгалтеров и аудиторов г.Семей""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2821343,Молодежная практика,Финансы
Бухгалтер (средней квалификации),Финансы и бухучет,от 103 500 тенге,"учреждение ""Институт профессиональных бухгалтеров и аудиторов г.Семей""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Учет денежных средств;,https://enbek.kz/ru/vacancy/bukhgalter-(srednei-kvalifikacii)~2821344,Молодежная практика,Финансы
Менеджер по закупкам,Финансы и бухучет,от 103 500 тенге,ИП АДИЛОВА КАРЛЫГАШ,Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Проведение закупок товаров и услуг;,https://enbek.kz/ru/vacancy/menedzher-po-zakupkam~2821432,Молодежная практика,Финансы
Техник-программист,IT и телекоммуникации,от 103 500 тенге,"Общественное объединение ""Ақ Ұлпа аналары""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,"Установка, наладка, настройка и сопровождение аппаратного и программного обеспечения;",https://enbek.kz/ru/vacancy/tekhnik-programmist~2821737,Молодежная практика,IT
Юрист,Юриспруденция,от 103 500 тенге,"Общественное объединение ""Ақ Ұлпа аналары""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2821738,Молодежная практика,Юриспруденция
Финансист,Финансы и бухучет,от 103 500 тенге,"Общественное объединение ""Ақ Ұлпа аналары""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Применение международных стандартов финансовой отчетности;,https://enbek.kz/ru/vacancy/finansist~2821739,Молодежная практика,Финансы
Экономист,Финансы и бухучет,от 103 500 тенге,"Общественное объединение ""Ақ Ұлпа аналары""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Бюджетное планирование;,https://enbek.kz/ru/vacancy/ekonomist~2821740,Молодежная практика,Финансы
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Общественное объединение ""Ақ Ұлпа аналары""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Организация документооборота;,https://enbek.kz/ru/vacancy/deloproizvoditel~2821741,Молодежная практика,Менеджмент
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Общественное объединение ""Ақ Ұлпа аналары""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,"Эксплуатация контрольно-кассовой техники (ККТ), выполнение расчета с покупателями;",https://enbek.kz/ru/vacancy/bukhgalter~2821742,Молодежная практика,Финансы
Воспитатель,Образование и воспитание,от 103 500 тенге,"Общественное объединение ""Ақ Ұлпа аналары""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,,https://enbek.kz/ru/vacancy/vospitatel~2821751,Первое рабочее место,
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"Общественное объединение ""Ақ Ұлпа аналары""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Сестринский уход;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2821752,Первое рабочее место,Медицина
Логопед-дефектолог,Образование и воспитание,от 103 500 тенге,"Общественное объединение ""Ақ Ұлпа аналары""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Оценка психологического состояния учащегося;,https://enbek.kz/ru/vacancy/logoped-defektolog~2821754,Первое рабочее место,
Психолог,Медицина и фармацевтика,от 103 500 тенге,"Общественное объединение ""Ақ Ұлпа аналары""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Исследование динамики психических нарушений;,https://enbek.kz/ru/vacancy/psikholog~2821755,Первое рабочее место,Медицина
Юрист,Юриспруденция,от 103 500 тенге,"Общественное объединение ""Ақ Ұлпа аналары""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Рассмотрение жалоб и претензий по спорным вопросам;,https://enbek.kz/ru/vacancy/yurist~2821756,Первое рабочее место,Юриспруденция
Техник-программист,IT и телекоммуникации,от 103 500 тенге,"Общественное объединение ""Ақ Ұлпа аналары""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,"Исправление неисправностей компьютеров, периферийного оборудования и программного обеспечения;",https://enbek.kz/ru/vacancy/tekhnik-programmist~2821757,Первое рабочее место,IT
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"товарищество с ограниченной ответственностью ""Жемчуг-S""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Подготовка пациента к лечению;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2821983,Первое рабочее место,Медицина
Врач-стоматолог,Медицина и фармацевтика,от 103 500 тенге,"товарищество с ограниченной ответственностью ""Жемчуг-S""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Лечение гнойно-воспалительных заболеваний челюстно-лицевой области одонтогенной и неодонтогенной этиологии;,https://enbek.kz/ru/vacancy/vrach-stomatolog~2821984,Первое рабочее место,Медицина
Зубной техник,Медицина и фармацевтика,от 103 500 тенге,"товарищество с ограниченной ответственностью ""Жемчуг-S""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Изготовление несъемных зубных протезов;,https://enbek.kz/ru/vacancy/zubnoi-tekhnik~2822002,Молодежная практика,Медицина
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"товарищество с ограниченной ответственностью ""Жемчуг-S""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Подготовка пациента к лечению;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2822003,Молодежная практика,Медицина
Юрист,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""KANLY Security""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Заключение договоров и контрактов;,https://enbek.kz/ru/vacancy/yurist~2815589,Молодежная практика,Юриспруденция
Преподаватель (в системе специального образования),Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Erudit Group""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Организация образовательного процесса;,https://enbek.kz/ru/vacancy/prepodavatel-(v-sisteme-specialnogo-obrazovaniya)~2816332,Первое рабочее место,
Преподаватель (в системе специального образования),Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Erudit Group""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Организация образовательного процесса;,https://enbek.kz/ru/vacancy/prepodavatel-(v-sisteme-specialnogo-obrazovaniya)~2816345,Молодежная практика,
Экономист,Финансы и бухучет,от 103 500 тенге,Государственное учреждение «Отдел образования города Семей» управления образования области Абай,Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета;,https://enbek.kz/ru/vacancy/ekonomist~2816896,Молодежная практика,Финансы
Бухгалтер,Финансы и бухучет,от 103 500 тенге,Государственное учреждение «Отдел образования города Семей» управления образования области Абай,Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Ведение установленных форм учета;,https://enbek.kz/ru/vacancy/bukhgalter~2816897,Молодежная практика,Финансы
