Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
Техник по стандартизации,Наука и консалтинг,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ЭкоМетр""",Вакансия опубликована 10.03.2023,Адреса нет,полный день,Проектная работа,Стандартизация и испытание машиностроительной продукции;,https://enbek.kz/ru/vacancy/tekhnik-po-standartizacii~2968998,Молодежная практика,Наука
Помощник юриста,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Управление цифровых технологий Павлодарской области""",Вакансия опубликована 09.03.2023,Адреса нет,полный день,Проектная работа,Работа с претензиями;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2974382,Молодежная практика,Юриспруденция
Инженер по компьютерам,IT и телекоммуникации,от 103 500 тенге,"Государственное учреждение ""Управление цифровых технологий Павлодарской области""",Вакансия опубликована 09.03.2023,Адреса нет,полный день,Проектная работа,"Установка и настройка системного и прикладного ПО, необходимого для функционирования ИС;",https://enbek.kz/ru/vacancy/inzhener-po-kompyuteram~2974383,Молодежная практика,IT
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Управление цифровых технологий Павлодарской области""",Вакансия опубликована 09.03.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2974384,Молодежная практика,Финансы
Воспитатель,Образование и воспитание,от 103 500 тенге,"Коммунальное государственное казенное предприятие «Ясли-сад № 57 города Павлодара – Центр полиязычного воспитания» отдела образования города Павлодара, управления образования Павлодарской области",Вакансия опубликована 07.03.2023,Адреса нет,полный день,Проектная работа,"Сотрудничество с родителями, социальными партнерами;",https://enbek.kz/ru/vacancy/vospitatel~2968937,Молодежная практика,
Фармацевт (провизор),Медицина и фармацевтика,от 103 500 тенге,"Павлодарский филиал товарищества с ограниченной ответственностью ""ФАРМАКОМ""",Вакансия опубликована 07.03.2023,Адреса нет,полный день,Проектная работа,Фармацевтический контроль при приеме и отпуске ЛС и ИМН;,https://enbek.kz/ru/vacancy/farmacevt-(provizor)~2971301,Молодежная практика,Медицина
Художник-декоратор,Культура и спорт,от 103 500 тенге,ИП Кабылбекова Ж. К.,Вакансия опубликована 06.03.2023,Адреса нет,полный день,Проектная работа,Организация шоу и развлекательных программ;,https://enbek.kz/ru/vacancy/khudozhnik-dekorator~2969806,Первое рабочее место,
Программист приложений,IT и телекоммуникации,от 103 500 тенге,AI-KORKEM,Вакансия опубликована 28.02.2023,Адреса нет,полный день,Проектная работа,Координация проверки результатов тестирования приложений;,https://enbek.kz/ru/vacancy/programmist-prilozhenii~2946705,Молодежная практика,IT
Юрист,Юриспруденция,от 103 500 тенге,"Палата юридических консультантов ""Алматинская палата юридических консультантов""",Вакансия опубликована 27.02.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2954062,Молодежная практика,Юриспруденция
Маркетолог,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Евроокна-ПВ""",Вакансия опубликована 27.02.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/marketolog~2949161,Молодежная практика,Журналистика
Графический дизайнер,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Евроокна-ПВ""",Вакансия опубликована 27.02.2023,Адреса нет,полный день,Проектная работа,Подготовка графических материалов для включения в графический интерфейс;,https://enbek.kz/ru/vacancy/graficheskii-dizainer~2952783,Молодежная практика,IT
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Евроокна-ПВ""",Вакансия опубликована 27.02.2023,Адреса нет,полный день,Проектная работа,"Описание товаров для размещения на интернет-витрине, торговых сайтах;",https://enbek.kz/ru/vacancy/smm-menedzher~2952897,Первое рабочее место,Журналистика
Техник-программист,IT и телекоммуникации,от 103 500 тенге,"Государственное учреждение ""Управление информации и общественного развития Павлодарской области""",Вакансия опубликована 27.02.2023,Адреса нет,полный день,Проектная работа,Проведение технического обслуживания компьютеров и периферийного оборудования и их эксплуатация;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2944417,Молодежная практика,IT
Помощник юриста,Юриспруденция,от 103 500 тенге,"""Палата юридических консультантов Павлодарской области""",Вакансия опубликована 24.02.2023,Адреса нет,полный день,Проектная работа,Анализ законодательных требований и стандартов;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2941230,Молодежная практика,Юриспруденция
Филолог,Маркетинг и СМИ,от 103 500 тенге,"Государственное учреждение ""Отдел внутренней политики города Павлодара""",Вакансия опубликована 24.02.2023,Адреса нет,полный день,Проектная работа,Ответственность;,https://enbek.kz/ru/vacancy/filolog~2942108,Молодежная практика,Журналистика
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Коммунальное государственное казенное предприятие «Ясли-сад № 57 города Павлодара – Центр полиязычного воспитания» отдела образования города Павлодара, управления образования Павлодарской области",Вакансия опубликована 23.02.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2948178,Молодежная практика,Финансы
Экономист,Производство,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент экологии по Павлодарской области Комитета экологического регулирования и контроля Министерства экологии и природных ресурсов Республики Казахстан""",Вакансия опубликована 23.02.2023,Адреса нет,полный день,Проектная работа,Внедрение плановой и учетной документации;,https://enbek.kz/ru/vacancy/ekonomist~2937925,Молодежная практика,Сервисное обслуживание/производство
Биотехнолог,Производство,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент экологии по Павлодарской области Комитета экологического регулирования и контроля Министерства экологии и природных ресурсов Республики Казахстан""",Вакансия опубликована 23.02.2023,Адреса нет,полный день,Проектная работа,Контроль за соблюдением санитарных норм;,https://enbek.kz/ru/vacancy/biotekhnolog~2937926,Молодежная практика,Сервисное обслуживание/производство
Биолог,Производство,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент экологии по Павлодарской области Комитета экологического регулирования и контроля Министерства экологии и природных ресурсов Республики Казахстан""",Вакансия опубликована 23.02.2023,Адреса нет,полный день,Проектная работа,Организация лабораторно-инструментальных исследований объектов среды обитания человека;,https://enbek.kz/ru/vacancy/biolog~2937927,Молодежная практика,Сервисное обслуживание/производство
Химик (общий профиль),Производство,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент экологии по Павлодарской области Комитета экологического регулирования и контроля Министерства экологии и природных ресурсов Республики Казахстан""",Вакансия опубликована 23.02.2023,Адреса нет,полный день,Проектная работа,Анализ показателей химического сырья и химической продукции;,https://enbek.kz/ru/vacancy/khimik-(obshchii-profil)~2937932,Первое рабочее место,Сервисное обслуживание/производство
Эколог,Производство,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент экологии по Павлодарской области Комитета экологического регулирования и контроля Министерства экологии и природных ресурсов Республики Казахстан""",Вакансия опубликована 23.02.2023,Адреса нет,полный день,Проектная работа,Охрана окружающей среды и экологической безопасности;,https://enbek.kz/ru/vacancy/ekolog~2937933,Первое рабочее место,Сервисное обслуживание/производство
Кассир,Финансы и бухучет,от 103 500 тенге,"Коммунальное государственное казенное предприятие ""Областной центр народного творчества и культурно-досуговой деятельности ""Шаңырақ"" управления культуры, развития языков и архивного дела Павлодарской области, акимата Павлодарской области",Вакансия опубликована 23.02.2023,Адреса нет,полный день,Проектная работа,Ведение кассовых операций;,https://enbek.kz/ru/vacancy/kassir~2938197,Первое рабочее место,Финансы
Учитель математики (алгебра и геометрия),Образование и воспитание,от 103 500 тенге,ИП  AINUR,Вакансия опубликована 22.02.2023,Адреса нет,полный день,Проектная работа,Планирование учебного занятия;,https://enbek.kz/ru/vacancy/uchitel-matematiki-(algebra-i-geometriya)~2943999,Молодежная практика,
Кассир,Финансы и бухучет,от 103 500 тенге,"Коммунальное государственное казенное предприятие ""Областной центр народного творчества и культурно-досуговой деятельности ""Шаңырақ"" управления культуры, развития языков и архивного дела Павлодарской области, акимата Павлодарской области",Вакансия опубликована 20.02.2023,Адреса нет,полный день,Проектная работа,"Эксплуатация контрольно-кассовой техники (ККТ), выполнение расчета с покупателями;",https://enbek.kz/ru/vacancy/kassir~2938298,Первое рабочее место,Финансы
Юрист,Юриспруденция,от 103 500 тенге,Частный судебный исполнитель Арынова Жанна Сериковна,Вакансия опубликована 20.02.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2937845,Молодежная практика,Юриспруденция
Экономист,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Управление экономики и бюджетного планирования Павлодарской области""",Вакансия опубликована 17.02.2023,Адреса нет,полный день,Проектная работа,Бюджетное планирование;,https://enbek.kz/ru/vacancy/ekonomist~2927303,Молодежная практика,Финансы
Каменщик,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""KZ.Stroy.PVL""",Вакансия опубликована 14.02.2023,Адреса нет,полный день,Проектная работа,Желание учится;,https://enbek.kz/ru/vacancy/kamenshchik~2918233,Первое рабочее место,Строительство и архитектура
Инженер-строитель,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Центр сопровождения инвестиционных проектов""",Вакансия опубликована 13.02.2023,Адреса нет,полный день,Проектная работа,Разработка проектно-сметной документации;,https://enbek.kz/ru/vacancy/inzhener-stroitel~2913671,Молодежная практика,Строительство и архитектура
Юрист,Юриспруденция,от 103 500 тенге,Мусабаева,Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Заключение договоров и контрактов;,https://enbek.kz/ru/vacancy/yurist~2920940,Молодежная практика,Юриспруденция
Юрист,Юриспруденция,от 103 500 тенге,ЧСИ Байсақ Меңдеш Елюбайұлы,Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2909667,Молодежная практика,Юриспруденция
Юрист,Юриспруденция,от 103 500 тенге,Частный судебный исполнитель Жумабаев Куаныш Хамзинович,Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2909906,Молодежная практика,Юриспруденция
Специалист по системе менеджмента качества,Наука и консалтинг,от 103 500 тенге,"Государственное учреждение ""Ревизионная комиссия по Павлодарской области""",Вакансия опубликована 09.02.2023,Адреса нет,полный день,Проектная работа,Ответственность;,https://enbek.kz/ru/vacancy/specialist-po-sisteme-menedzhmenta-kachestva~2916677,Молодежная практика,Наука
Юрист,Юриспруденция,от 103 500 тенге,"Павлодарский областной филиал общественного объединения ""Казахстанский отраслевой профессиональный союз работников культуры, спорта, туризма и информации""",Вакансия опубликована 08.02.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2914821,Молодежная практика,Юриспруденция
Переводчик (письменный),Наука и консалтинг,от 103 500 тенге,"Павлодарский областной филиал общественного объединения ""Казахстанский отраслевой профессиональный союз работников культуры, спорта, туризма и информации""",Вакансия опубликована 08.02.2023,Адреса нет,полный день,Проектная работа,Компьютерная грамотность;,https://enbek.kz/ru/vacancy/perevodchik-(pismennyi)~2914822,Молодежная практика,Наука
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Линейный отдел полиции на станции Павлодар Департамента полиции на транспорте Министерства внутренних дел Республики Казахстан""",Вакансия опубликована 08.02.2023,Адреса нет,полный день,Проектная работа,Осуществление приема канцелярией заявлений и иных документов граждан и юридических лиц;,https://enbek.kz/ru/vacancy/yurist~2913267,Молодежная практика,Юриспруденция
Фотограф,Культура и спорт,от 103 500 тенге,Дом Авторских Работ,Вакансия опубликована 08.02.2023,Адреса нет,полный день,Проектная работа,"Подготовка фотографий для рекламы или в других коммерческих, промышленных или научных целях;",https://enbek.kz/ru/vacancy/fotograf~2912665,Первое рабочее место,
Художник-декоратор (средней квалификации),Культура и спорт,от 103 500 тенге,Дом Авторских Работ,Вакансия опубликована 08.02.2023,Адреса нет,полный день,Проектная работа,Проверка готовности художественно-декорационного оформления;,https://enbek.kz/ru/vacancy/khudozhnik-dekorator-(srednei-kvalifikacii)~2912667,Молодежная практика,
Логопед,Образование и воспитание,от 103 500 тенге,"Общественное объединение инвалидов ""Реабилитационный Центр ""САМАЛ""",Вакансия опубликована 07.02.2023,Адреса нет,полный день,Проектная работа,Оказание помощи инвалидам и лицам с ограниченными возможностями здоровья;,https://enbek.kz/ru/vacancy/logoped~2910157,Молодежная практика,
Юрист,Юриспруденция,от 103 500 тенге,Павлодарский областной филиал Общественного Объединения Общества Красного Полумесяца Республики Казахстан,Вакансия опубликована 03.02.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2903620,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,Павлодарский областной филиал Общественного Объединения Общества Красного Полумесяца Республики Казахстан,Вакансия опубликована 03.02.2023,Адреса нет,полный день,Проектная работа,Ведение установленных форм учета;,https://enbek.kz/ru/vacancy/bukhgalter~2903621,Молодежная практика,Финансы
Техник-программист,IT и телекоммуникации,от 103 500 тенге,Павлодарский областной филиал Общественного Объединения Общества Красного Полумесяца Республики Казахстан,Вакансия опубликована 03.02.2023,Адреса нет,полный день,Проектная работа,Проведение технического обслуживания оборудования;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2903622,Молодежная практика,IT
Инженер-сметчик,Строительство и архитектура,от 103 500 тенге,"Государственное учреждение ""Управление пассажирского транспорта и автомобильных дорог Павлодарской области""",Вакансия опубликована 03.02.2023,Адреса нет,полный день,Проектная работа,Контроль качества проектно-сметной документации;,https://enbek.kz/ru/vacancy/inzhener-smetchik~2889846,Молодежная практика,Строительство и архитектура
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,ИП АЛИКУЛОВА Б.Т.,Вакансия опубликована 03.02.2023,Адреса нет,полный день,Проектная работа,Оказание доврачебной медицинской помощи;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2889914,Молодежная практика,Медицина
Юрист,Юриспруденция,от 103 500 тенге,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ОТДЕЛ ВНУТРЕННИХ ДЕЛ ПАВЛОДАРСКОГО РАЙОНА ДЕПАРТАМЕНТА ВНУТРЕННИХ ДЕЛ ПАВЛОДАРСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РЕСПУБЛИКИ КАЗАХСТАН""",Вакансия опубликована 03.02.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2890523,Молодежная практика,Юриспруденция
Юрист,Юриспруденция,от 103 500 тенге,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ОТДЕЛ ВНУТРЕННИХ ДЕЛ ПАВЛОДАРСКОГО РАЙОНА ДЕПАРТАМЕНТА ВНУТРЕННИХ ДЕЛ ПАВЛОДАРСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РЕСПУБЛИКИ КАЗАХСТАН""",Вакансия опубликована 03.02.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2890524,Молодежная практика,Юриспруденция
Юрист,Юриспруденция,от 103 500 тенге,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ОТДЕЛ ВНУТРЕННИХ ДЕЛ ПАВЛОДАРСКОГО РАЙОНА ДЕПАРТАМЕНТА ВНУТРЕННИХ ДЕЛ ПАВЛОДАРСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РЕСПУБЛИКИ КАЗАХСТАН""",Вакансия опубликована 03.02.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2890525,Молодежная практика,Юриспруденция
Инженер-механик (общий профиль),Производство,от 103 500 тенге,"Государственное учреждение ""Управление предпринимательства и индустриально-инновационного развития Павлодарской области""",Вакансия опубликована 02.02.2023,Адреса нет,полный день,Проектная работа,Руководство ремонтными работами и контроль за соблюдением мер безопасности;,https://enbek.kz/ru/vacancy/inzhener-mekhanik-(obshchii-profil)~2885180,Молодежная практика,Сервисное обслуживание/производство
Финансист,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Управление предпринимательства и индустриально-инновационного развития Павлодарской области""",Вакансия опубликована 02.02.2023,Адреса нет,полный день,Проектная работа,Финансовое планирование;,https://enbek.kz/ru/vacancy/finansist~2885181,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Управление предпринимательства и индустриально-инновационного развития Павлодарской области""",Вакансия опубликована 02.02.2023,Адреса нет,полный день,Проектная работа,"Регистрация юридических лиц, эмиссий ценных акций;",https://enbek.kz/ru/vacancy/yurist~2885182,Молодежная практика,Юриспруденция
Инженер-технолог-металлург,"Нефть, газ, добыча ресурсов",от 103 500 тенге,"Государственное учреждение ""Управление предпринимательства и индустриально-инновационного развития Павлодарской области""",Вакансия опубликована 02.02.2023,Адреса нет,полный день,Проектная работа,Создание новой технологии изготовления стальных изделий;,https://enbek.kz/ru/vacancy/inzhener-tekhnolog-metallurg~2885183,Молодежная практика,
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Управление предпринимательства и индустриально-инновационного развития Павлодарской области""",Вакансия опубликована 02.02.2023,Адреса нет,полный день,Проектная работа,Начисление и перечисление налоговых и других обязательных платежей;,https://enbek.kz/ru/vacancy/bukhgalter~2885184,Молодежная практика,Финансы
Инженер по компьютерам,IT и телекоммуникации,от 103 500 тенге,ИП Айгожин А. А.,Вакансия опубликована 02.02.2023,Адреса нет,полный день,Проектная работа,Техническая поддержка разработки документации компьютерного аппаратного обеспечения;,https://enbek.kz/ru/vacancy/inzhener-po-kompyuteram~2885217,Молодежная практика,IT
Техник-механик (общий профиль),Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Print Site""",Вакансия опубликована 02.02.2023,Адреса нет,полный день,Проектная работа,ТО механического оборудования;,https://enbek.kz/ru/vacancy/tekhnik-mekhanik-(obshchii-profil)~2885390,Молодежная практика,Сервисное обслуживание/производство
Техник-программист,IT и телекоммуникации,от 103 500 тенге,"Государственное учреждение ""Отдел внутренней политики города Павлодара""",Вакансия опубликована 31.01.2023,Адреса нет,полный день,Проектная работа,программист;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2889832,Молодежная практика,IT
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Ревизионная комиссия по Павлодарской области""",Вакансия опубликована 30.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2886280,Молодежная практика,Финансы
Экономист,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Ревизионная комиссия по Павлодарской области""",Вакансия опубликована 30.01.2023,Адреса нет,полный день,Проектная работа,Контроль финансово-экономической деятельности организации;,https://enbek.kz/ru/vacancy/ekonomist~2886281,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Ревизионная комиссия по Павлодарской области""",Вакансия опубликована 30.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2886282,Молодежная практика,Юриспруденция
Финансист,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Ревизионная комиссия по Павлодарской области""",Вакансия опубликована 30.01.2023,Адреса нет,полный день,Проектная работа,Финансово-хозяйственная деятельность;,https://enbek.kz/ru/vacancy/finansist~2886283,Молодежная практика,Финансы
Архитектор проектировщик,Строительство и архитектура,от 103 500 тенге,"Государственное учреждение ""Отдел архитектуры и градостроительства города Павлодара""",Вакансия опубликована 30.01.2023,Адреса нет,полный день,Проектная работа,Реставрация полов и архитектурных деталей;,https://enbek.kz/ru/vacancy/arkhitektor-proektirovshchik~2886237,Молодежная практика,Строительство и архитектура
Помощник юриста,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Отдел архитектуры и градостроительства города Павлодара""",Вакансия опубликована 30.01.2023,Адреса нет,полный день,Проектная работа,Проверка соответствия законодательству документов;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2886238,Молодежная практика,Юриспруденция
Методист по спорту,Культура и спорт,от 103 500 тенге,"Коммунальное государственное учреждение ""Спортивный клуб по национальным видам спорта имени Каирбаева"" управления физической культуры и спорта Павлодарской области, акимата Павлодарской области",Вакансия опубликована 30.01.2023,Адреса нет,полный день,Проектная работа,Осуществление контроля за количественным и качественным составом секций групп;,https://enbek.kz/ru/vacancy/metodist-po-sportu~2886084,Молодежная практика,
Монтажник окон,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""АУЛЕТ-ПВ""",Вакансия опубликована 30.01.2023,Адреса нет,полный день,Проектная работа,"Установка дверных блоков, подоконных досок из дерева;",https://enbek.kz/ru/vacancy/montazhnik-okon~2885887,Первое рабочее место,Строительство и архитектура
Электрик цеха,Энергетика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ARLAN Pavlodar""",Вакансия опубликована 30.01.2023,Адреса нет,полный день,Проектная работа,"Ремонт, монтаж и демонтаж электроустановок;",https://enbek.kz/ru/vacancy/elektrik-cekha~2885877,Первое рабочее место,Сервисное обслуживание/производство
Техник-программист,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""SOLID GROUP (Солид Груп)""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Проведение технического обслуживания компьютеров и периферийного оборудования и их эксплуатация;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2870431,Молодежная практика,IT
Графический дизайнер,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""SOLID GROUP (Солид Груп)""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Верстка страниц web-сайта;,https://enbek.kz/ru/vacancy/graficheskii-dizainer~2870432,Молодежная практика,IT
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Корпоративный фонд ""Альянс студентов ""Павлодар""",Вакансия опубликована 25.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2868523,Молодежная практика,Финансы
Web-разработчик,IT и телекоммуникации,от 103 500 тенге,"Корпоративный фонд ""Альянс студентов ""Павлодар""",Вакансия опубликована 25.01.2023,Адреса нет,полный день,Проектная работа,Создание тестовых сценариев;,https://enbek.kz/ru/vacancy/web-razrabotchik~2868524,Молодежная практика,IT
Социальный педагог организации образования,Образование и воспитание,от 103 500 тенге,ИП  AINUR,Вакансия опубликована 21.01.2023,Адреса нет,полный день,Проектная работа,Планирование и организация учебно-воспитательного процесса;,https://enbek.kz/ru/vacancy/socialnyi-pedagog-organizacii-obrazovaniya~2868429,Молодежная практика,
Учитель биологии,Образование и воспитание,от 103 500 тенге,ИП  AINUR,Вакансия опубликована 21.01.2023,Адреса нет,полный день,Проектная работа,Планирование учебного занятия;,https://enbek.kz/ru/vacancy/uchitel-biologii~2868431,Молодежная практика,
Бухгалтер,Финансы и бухучет,от 103 500 тенге,ИП  AINUR,Вакансия опубликована 21.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2868432,Молодежная практика,Финансы
Учитель физики,Образование и воспитание,от 103 500 тенге,ИП  AINUR,Вакансия опубликована 21.01.2023,Адреса нет,полный день,Проектная работа,Планирование учебного занятия;,https://enbek.kz/ru/vacancy/uchitel-fiziki~2868433,Молодежная практика,
Педагог начальной школы,Образование и воспитание,от 103 500 тенге,ИП  AINUR,Вакансия опубликована 21.01.2023,Адреса нет,полный день,Проектная работа,Организация учебно-воспитательного процесса;,https://enbek.kz/ru/vacancy/pedagog-nachalnoi-shkoly~2868435,Молодежная практика,
Помощник юриста,Юриспруденция,от 103 500 тенге,Индивидуальный предприниматель Абенов Е.М.,Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Работа с претензиями;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2867557,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Коммунальное государственное учреждение ""Центр занятости населения акимата города Павлодара Павлодарской области""",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Ведение установленных форм учета;,https://enbek.kz/ru/vacancy/bukhgalter~2867494,Молодежная практика,Финансы
Экономист,Финансы и бухучет,от 103 500 тенге,"Коммунальное государственное учреждение ""Центр занятости населения акимата города Павлодара Павлодарской области""",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Внедрение плановой и учетной документации;,https://enbek.kz/ru/vacancy/ekonomist~2867495,Молодежная практика,Финансы
Переводчик (письменный),Наука и консалтинг,от 103 500 тенге,"Государственное учреждение ""Главная транспортная прокуратура""",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Разработка оптимальных алгоритмов для работы с текстовыми данным;,https://enbek.kz/ru/vacancy/perevodchik-(pismennyi)~2867133,Молодежная практика,Наука
Экономист,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Главная транспортная прокуратура""",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Контроль финансово-экономической деятельности организации;,https://enbek.kz/ru/vacancy/ekonomist~2867134,Молодежная практика,Финансы
Финансист,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Главная транспортная прокуратура""",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Контроль финансово-экономической деятельности организации;,https://enbek.kz/ru/vacancy/finansist~2867135,Молодежная практика,Финансы
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Главная транспортная прокуратура""",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Ведение установленных форм учета;,https://enbek.kz/ru/vacancy/bukhgalter~2867136,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Главная транспортная прокуратура""",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2867137,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Коммунальное государственное казенное предприятие «Ясли-сад № 17 города Павлодара» отдела образования города Павлодара, управления образования Павлодарской области",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Начисление и перечисление налоговых и других обязательных платежей;,https://enbek.kz/ru/vacancy/bukhgalter~2866519,Молодежная практика,Финансы
Воспитатель,Образование и воспитание,от 103 500 тенге,"Коммунальное государственное казенное предприятие «Ясли-сад № 17 города Павлодара» отдела образования города Павлодара, управления образования Павлодарской области",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Знание методов диагностики личностного потенциала обучающего;,https://enbek.kz/ru/vacancy/vospitatel~2866520,Молодежная практика,
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Коммунальное государственное казенное предприятие ""Ясли-сад № 30 города Павлодара"" отдела образования города Павлодара, управления образования Павлодарской области",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2866523,Молодежная практика,Финансы
