Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Отдел земельных отношений города Караганды""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Составление баланса и оперативных сводных отчетов;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2835436,Молодежная практика,Финансы
Инженер по компьютерам,IT и телекоммуникации,от 103 500 тенге,"Государственное учреждение ""Отдел земельных отношений города Караганды""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Мониторинг и исправление неисправностей компьютерных систем и комплексов;,https://enbek.kz/ru/vacancy/inzhener-po-kompyuteram~2835437,Молодежная практика,IT
Помощник юриста,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Отдел земельных отношений города Караганды""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,"Разработка положений о сделках (договорах), связанных с приобретением или отчуждением имущества;",https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2835438,Молодежная практика,Юриспруденция
Фасовщик,Производство,от 103 500 тенге,"ПК ""Абайская швейная фабрика"" ИП Гайсина Л.В.",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Работа на швейном оборудовании различного типа;,https://enbek.kz/ru/vacancy/fasovshchik~2835453,Молодежная практика,Сервисное обслуживание/производство
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,ИП Алтынай,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Маркетинговая деятельность;,https://enbek.kz/ru/vacancy/smm-menedzher~2836032,Молодежная практика,Журналистика
Маркетолог,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Телерадиокомпания ""Караганда""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/marketolog~2836214,Молодежная практика,Журналистика
Юридический секретарь,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Телерадиокомпания ""Караганда""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Консультирование работников предприятия;,https://enbek.kz/ru/vacancy/yuridicheskii-sekretar~2836215,Молодежная практика,Юриспруденция
Видеооператор,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Телерадиокомпания ""Караганда""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,"Подготовка объектов, материалов для аудио (видео) продукции;",https://enbek.kz/ru/vacancy/videooperator~2836216,Молодежная практика,Журналистика
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Телерадиокомпания ""Караганда""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2836217,Молодежная практика,Финансы
Ассистент бухгалтера,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ГИД Consult""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/assistent-bukhgaltera~2836727,Молодежная практика,Финансы
Специалист канцелярии,HR и секретариат,от 103 500 тенге,"Государственное учреждение ""Отдел жилищной инспекции города Караганды""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Подготовка писем и обращений;,https://enbek.kz/ru/vacancy/specialist-kancelyarii~2836827,Молодежная практика,Менеджмент
Оператор-швея,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Производственная инновационная компания ""Ютария ltd""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,"Заправка материала в машину, установление режимов плиссирования и гофрирования;",https://enbek.kz/ru/vacancy/operator-shveya~2837101,Молодежная практика,Сервисное обслуживание/производство
Техник-технолог (общий профиль),Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Производственная инновационная компания ""Ютария ltd""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Контроль качества входящего сырья;,https://enbek.kz/ru/vacancy/tekhnik-tekhnolog-(obshchii-profil)~2837102,Молодежная практика,Сервисное обслуживание/производство
Юрист,Юриспруденция,от 103 500 тенге,ЧСИ СЫЗДЫКОВ ЕРБОЛ САТЫБАЛДИЕВИЧ,Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2846493,Молодежная практика,Юриспруденция
Системный администратор,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""1С: Франчайзинг Караганда""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Восстановление параметров ПО сетевых устройств;,https://enbek.kz/ru/vacancy/sistemnyi-administrator~2846190,Молодежная практика,IT
Программист 1С,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""1С: Франчайзинг Караганда""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/programmist-1s~2846191,Молодежная практика,IT
Кредитный менеджер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ipoteka Group Karaganda""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Выполнение расчетов и платежных обязательств;,https://enbek.kz/ru/vacancy/kreditnyi-menedzher~2846163,Молодежная практика,Финансы
Системный инженер,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ВАНИЕВ""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Обработка информации и проведение вычислительных работ;,https://enbek.kz/ru/vacancy/sistemnyi-inzhener~2844691,Молодежная практика,IT
Финансовый консультант,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ВАНИЕВ""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Финансово-хозяйственная деятельность;,https://enbek.kz/ru/vacancy/finansovyi-konsultant~2844692,Молодежная практика,Финансы
Программист приложений,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ВАНИЕВ""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Администрирование ПО;,https://enbek.kz/ru/vacancy/programmist-prilozhenii~2844693,Молодежная практика,IT
Менеджер по онлайн-продажам,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ВАНИЕВ""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/menedzher-po-onlain-prodazham~2844694,Молодежная практика,Журналистика
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Управление Комитета по правовой статистике и специальным учетам Генеральной прокуратуры Республики Казахстан по Карагандинской области""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2829849,Молодежная практика,Юриспруденция
Делопроизводитель,HR и секретариат,от 103 500 тенге,ЧСИ ДОСКЕЕВ АЙДАР БЛЯЛҰЛЫ,Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Ведение делопроизводства;,https://enbek.kz/ru/vacancy/deloproizvoditel~2830545,Молодежная практика,Менеджмент
Помощник юриста,Юриспруденция,от 103 500 тенге,ЧСИ ДОСКЕЕВ АЙДАР БЛЯЛҰЛЫ,Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,"Разработка положений о сделках (договорах), связанных с приобретением или отчуждением имущества;",https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2830546,Молодежная практика,Юриспруденция
Юрист,Юриспруденция,от 103 500 тенге,"Частный фонд ""ҚОРҒАУ-АСТАНА""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Обслуживание физических и юридических лиц;,https://enbek.kz/ru/vacancy/yurist~2830561,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Коммунальное государственное предприятие ""Многопрофильная больница № 2 города Караганды"" управления здравоохранения Карагандинской области""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2831551,Молодежная практика,Финансы
Биохимик,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""UniFarm21""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Регулирование расхода и утилизация химических реактивов;,https://enbek.kz/ru/vacancy/biokhimik~2831654,Молодежная практика,Медицина
Лаборант-исследователь (в области химии),Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""UniFarm21""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Переработка химического сырья и производство химической продукции;,https://enbek.kz/ru/vacancy/laborant-issledovatel-(v-oblasti-khimii)~2831655,Молодежная практика,Сервисное обслуживание/производство
Юрист,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Международный институт охраны труда""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Ведение документации и формирование отчетности;,https://enbek.kz/ru/vacancy/yurist~2832934,Молодежная практика,Юриспруденция
Делопроизводитель,HR и секретариат,от 103 500 тенге,Частный судебный исполнитель Поляков Константин Сергеевич,Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2833506,Молодежная практика,Менеджмент
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Управление образования Карагандинской области""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2836067,Молодежная практика,Юриспруденция
Инженер по автоматизации,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Concern “EVOLUTION STRATEGY”",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Эксплуатация электронной аппаратуры и систем управления;,https://enbek.kz/ru/vacancy/inzhener-po-avtomatizacii~2836448,Молодежная практика,Сервисное обслуживание/производство
Оператор автоматических и полуавтоматических линий станков и установок,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Concern “EVOLUTION STRATEGY”",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Управление и регулировка станками для поддержания заданного технологического режима;,https://enbek.kz/ru/vacancy/operator-avtomaticheskikh-i-poluavtomaticheskikh-linii-stankov-i-ustanovok~2836449,Молодежная практика,Сервисное обслуживание/производство
Эколог,Энергетика,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент экологии по Карагандинской области Комитета экологического регулирования и контроля Министерства экологии, геологии и природных ресурсов Республики Казахстан""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Охрана окружающей среды и экологической безопасности;,https://enbek.kz/ru/vacancy/ekolog~2842029,Молодежная практика,Сервисное обслуживание/производство
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент экологии по Карагандинской области Комитета экологического регулирования и контроля Министерства экологии, геологии и природных ресурсов Республики Казахстан""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2842030,Молодежная практика,Менеджмент
Пресс-секретарь,Маркетинг и СМИ,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент экологии по Карагандинской области Комитета экологического регулирования и контроля Министерства экологии, геологии и природных ресурсов Республики Казахстан""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Проведение репортажей и интервью;,https://enbek.kz/ru/vacancy/press-sekretar~2842031,Молодежная практика,Журналистика
Юрист,Юриспруденция,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент экологии по Карагандинской области Комитета экологического регулирования и контроля Министерства экологии, геологии и природных ресурсов Республики Казахстан""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Рассмотрение жалоб и претензий по спорным вопросам;,https://enbek.kz/ru/vacancy/yurist~2842032,Молодежная практика,Юриспруденция
Эколог,Энергетика,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент экологии по Карагандинской области Комитета экологического регулирования и контроля Министерства экологии, геологии и природных ресурсов Республики Казахстан""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Организация и проведение внутреннего аудита;,https://enbek.kz/ru/vacancy/ekolog~2842041,Молодежная практика,Сервисное обслуживание/производство
Юрист,Юриспруденция,от 103 500 тенге,"Филиал района Әлихан Бөкейхан Карагандинской области общественного объединения ""Партия ""AMANAT""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2842086,Молодежная практика,Юриспруденция
Журналист,Маркетинг и СМИ,от 103 500 тенге,"Филиал района Әлихан Бөкейхан Карагандинской области общественного объединения ""Партия ""AMANAT""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Ведение новостных лент и представительств в социальных сетях;,https://enbek.kz/ru/vacancy/zhurnalist~2842087,Молодежная практика,Журналистика
Экономист,Финансы и бухучет,от 103 500 тенге,"Филиал района Әлихан Бөкейхан Карагандинской области общественного объединения ""Партия ""AMANAT""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Контроль финансово-экономической деятельности организации;,https://enbek.kz/ru/vacancy/ekonomist~2842088,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""KANLY Security""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2833399,Молодежная практика,Юриспруденция
Педагог начальной школы,Образование и воспитание,от 103 500 тенге,"Государственное учреждение ""Отдел образования города Караганды"" управления образования Карагандинской области",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Организация учебно-воспитательного процесса;,https://enbek.kz/ru/vacancy/pedagog-nachalnoi-shkoly~2831644,Молодежная практика,
Ассистент бухгалтера,Финансы и бухучет,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент по защите прав потребителей Карагандинской области Комитета по защите прав потребителей Министерства торговли и интеграции Республики Казахстан""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/assistent-bukhgaltera~2840253,Молодежная практика,Финансы
Юридический секретарь,Юриспруденция,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент по защите прав потребителей Карагандинской области Комитета по защите прав потребителей Министерства торговли и интеграции Республики Казахстан""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Подготовка выступления в суде и ответов на возможные вопросы;,https://enbek.kz/ru/vacancy/yuridicheskii-sekretar~2840257,Молодежная практика,Юриспруденция
Бухгалтер (средней квалификации),Финансы и бухучет,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент по защите прав потребителей Карагандинской области Комитета по защите прав потребителей Министерства торговли и интеграции Республики Казахстан""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter-(srednei-kvalifikacii)~2840256,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент по защите прав потребителей Карагандинской области Комитета по защите прав потребителей Министерства торговли и интеграции Республики Казахстан""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Обслуживание физических и юридических лиц;,https://enbek.kz/ru/vacancy/yurist~2840255,Молодежная практика,Юриспруденция
Юрист,Юриспруденция,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент по защите прав потребителей Карагандинской области Комитета по защите прав потребителей Министерства торговли и интеграции Республики Казахстан""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Заключение договоров и контрактов;,https://enbek.kz/ru/vacancy/yurist~2840254,Молодежная практика,Юриспруденция
Помощник юриста,Юриспруденция,от 103 500 тенге,"""Филиал Республиканской палаты частных судебных исполнителей в Карагандинской области - региональная палата частных судебных исполнителей Карагандинской области""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Регистрация юридических лиц, эмиссий ценных акций;",https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2831238,Молодежная практика,Юриспруденция
Помощник юриста,Юриспруденция,от 103 500 тенге,"""Филиал Республиканской палаты частных судебных исполнителей в Карагандинской области - региональная палата частных судебных исполнителей Карагандинской области""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2831247,Молодежная практика,Юриспруденция
Инспектор по охране труда и технике безопасности,Производство,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент Комитета промышленной безопасности Министерства по чрезвычайным ситуациям Республики Казахстан по Карагандинской области""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Оценка показателей качества на соответствие;,https://enbek.kz/ru/vacancy/inspektor-po-okhrane-truda-i-tekhnike-bezopasnosti~2839775,Молодежная практика,Сервисное обслуживание/производство
Бухгалтер,Финансы и бухучет,от 103 500 тенге,AISHA,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Ведение кассовых, организационно-распорядительных, отчетных документов;",https://enbek.kz/ru/vacancy/bukhgalter~2828994,Молодежная практика,Финансы
Учитель начальных классов,Образование и воспитание,от 103 500 тенге,ИП Бопылова А.Ж.,Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Проведение занятия для творческого развития детей;,https://enbek.kz/ru/vacancy/uchitel-nachalnykh-klassov~2830694,Молодежная практика,
Юрист,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Центр Ипотеки Караганды""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,"Регистрация юридических лиц, эмиссий ценных акций;",https://enbek.kz/ru/vacancy/yurist~2833866,Молодежная практика,Юриспруденция
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,AISHA,Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Оказание доврачебной медицинской помощи;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2828992,Молодежная практика,Медицина
Дизайнер Web-сайтов,IT и телекоммуникации,от 103 500 тенге,G-GROUP,Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Верстка страниц web-сайта;,https://enbek.kz/ru/vacancy/dizainer-web-saitov~2835112,Молодежная практика,IT
Маркетолог,Маркетинг и СМИ,от 103 500 тенге,G-GROUP,Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/marketolog~2835113,Молодежная практика,Журналистика
Чертежник,Строительство и архитектура,от 103 500 тенге,G-GROUP,Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Владение AutoCad;,https://enbek.kz/ru/vacancy/chertezhnik~2835115,Молодежная практика,Строительство и архитектура
Архитектор,Строительство и архитектура,от 103 500 тенге,G-GROUP,Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Разработка архитектурных проектов зданий;,https://enbek.kz/ru/vacancy/arkhitektor~2835116,Молодежная практика,Строительство и архитектура
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент Судебной администрации Республики Казахстан по Карагандинской области""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Ведение документации и формирование отчетности;,https://enbek.kz/ru/vacancy/deloproizvoditel~2833735,Молодежная практика,Менеджмент
Экономист,Финансы и бухучет,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент Судебной администрации Республики Казахстан по Карагандинской области""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Ведение документации по расчетам и оформление гарантийных бумаг;,https://enbek.kz/ru/vacancy/ekonomist~2833736,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент Судебной администрации Республики Казахстан по Карагандинской области""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Заключение договоров и контрактов;,https://enbek.kz/ru/vacancy/yurist~2833737,Молодежная практика,Юриспруденция
Швея,Производство,от 103 500 тенге,ИП Исаканова,Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Подготовка эскизов и лекал;,https://enbek.kz/ru/vacancy/shveya~2832994,Молодежная практика,Сервисное обслуживание/производство
Преподаватель (в системе специального образования),Образование и воспитание,от 103 500 тенге,AySel,Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Оценка психологического состояния учащегося;,https://enbek.kz/ru/vacancy/prepodavatel-(v-sisteme-specialnogo-obrazovaniya)~2831375,Молодежная практика,
Бухгалтер,Финансы и бухучет,от 103 500 тенге,AySel,Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2831376,Молодежная практика,Финансы
Швея,Производство,от 103 500 тенге,AySel,Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Подготовка эскизов и лекал;,https://enbek.kz/ru/vacancy/shveya~2831377,Молодежная практика,Сервисное обслуживание/производство
Юрист,Юриспруденция,от 103 500 тенге,AySel,Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2831445,Молодежная практика,Юриспруденция
Юрист,Юриспруденция,от 103 500 тенге,"Палата юридических консультантов ""Единый центр услуг""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2830421,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Палата юридических консультантов ""Единый центр услуг""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2830420,Молодежная практика,Финансы
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Объединение юридических лиц и индивидуальных предпринимателей ""Казахстанская ассоциация предпринимателей и сервисных услуг""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Организация бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2830218,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Объединение юридических лиц и индивидуальных предпринимателей ""Казахстанская ассоциация предпринимателей и сервисных услуг""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Обслуживание физических и юридических лиц;,https://enbek.kz/ru/vacancy/yurist~2830219,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Общественное объединение ""Гражданский Совет Карагандинской области""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета;,https://enbek.kz/ru/vacancy/bukhgalter~2830085,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Общественное объединение ""Гражданский Совет Карагандинской области""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2830084,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,Объединение юридических лиц и индивидуальных предпринимателей «Ассоциация Дорожно-строительной отрасли Карагандинской области»,Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2829922,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,Объединение юридических лиц и индивидуальных предпринимателей «Ассоциация Дорожно-строительной отрасли Карагандинской области»,Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2829923,Молодежная практика,Юриспруденция
