Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
Помощник повара в BAHANDI BURGER,94,от 150 000 до 200 000 KZT на руки,ТОО ZAMIL ALMATY (Bahandi),Вакансия опубликована 29 мая 2023 в Алматы,"Алматы, Москва, Наурызбайский район, микрорайон Калкаман-2",сменный график,Полная занятость,Работа в команде;Грамотная речь;Работа с людьми;Выносливость;Дружелюбность;Желание обучаться;Скорость;Материальная ответственность;Русский — B2 — Средне-продвинутый;Казахский — B1 — Средний;,https://almaty.hh.kz/vacancy/80292995,,
Специалист консультативного отдела,146,от 275 000 KZT до вычета налогов,ТОО OP Legal Case,Вакансия опубликована 27 мая 2023 в Алматы,"Алматы, улица Амангельды, 4",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/79881399,,
Финансовый консультант,137,от 350 000 до 1 150 000 KZT на руки,ТОО АГ ТЕХНОЛОДЖИ,Вакансия опубликована 22 мая 2023 в Алматы,"Алматы, Сары-Арка, Наурызбайский район, микрорайон Каргалы, улица Туруспекова, 50",сменный график,Полная занятость,Грамотность;Консультирование;Телефонные переговоры;Деловая коммуникация;Клиентоориентированность;Сопровождение клиентов;Работа с существующей базой клиентов;Стремление к развитию и профессиональному росту;Русский — C2 — В совершенстве;,https://almaty.hh.kz/vacancy/79951646,,Финансы
Мерчендайзер,129,от 150 000 до 158 700 KZT на руки,ТОО TANDEM DISTRIBUTION,Вакансия опубликована 27 мая 2023 в Алматы,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80019792,,
Кассир Fast FOOD,40,от 105 000 до 300 000 KZT до вычета налогов,ТОО Ser ADI,Вакансия опубликована 28 мая 2023 в Алматы,Алматы,полный день,Полная занятость,Работа в команде;Грамотная речь;Управление персоналом;Проведение опросов клиентов;Планирование карьеры;лояльность;,https://almaty.hh.kz/vacancy/81006632,,
Ассистент специалиста по подбору персонала,118,з/п не указана,ТОО Kulan Oil,Вакансия опубликована 3 мая 2023 в Алматы,"Алматы, Абая, проспект Назарбаева, 187Б",полный день,Полная занятость,"Обучение и развитие;Грамотная устная и письменная речь;Рекрутмент;Коммуникабельность, ответственность;Работа в команде;Мотивированность;Стремление развиваться;Умение работать в коллективе;Подготовка отчетов;исполнение поручений руководителя;внимательность к деталям, умение работать с большими объемами информации;HR;",https://almaty.hh.kz/vacancy/80051526,,Менеджмент
Руководитель отдела продаж,106,от 500 000 до 1 500 000 KZT до вычета налогов,ТОО today.travel UK,Вакансия опубликована 15 мая 2023 в Алматы,"Алматы, улица Курмангазы, 143",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80440663,,
Оператор по учету данных,84,до 200 000 KZT на руки,ТОО Asian Spirits Distribution,Вакансия опубликована 27 мая 2023 в Алматы,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80646504,,IT
Техник-лаборант,79,з/п не указана,Раимбек Боттлерс ТМ,Вакансия опубликована 12 мая 2023 в Алматы,поселок Отеген батыр,сменный график,Полная занятость,Умение работать в коллективе;Пользователь ПК;,https://almaty.hh.kz/vacancy/79589869,,Наука
Эксперт в Управление Кибербезопасности,116,з/п не указана,АО Bereke Bank,Вакансия опубликована 17 мая 2023 в Алматы,"Алматы, комплекс Нурлы-Тау",полный день,Полная занятость,Windows;Linux;TCP/IP;OSI;Информационная безопасность;,https://almaty.hh.kz/vacancy/80557665,,IT
Стажер в отдел по обслуживанию систем охлаждения и кондиционирования,111,з/п не указана,ТОО Шнейдер Электрик,Вакансия опубликована 17 мая 2023 в Алматы,Алматы,полный день,Стажировка,Cooling System;Техническое обслуживание;Контроль исправности оборудования;Пуско-наладочные работы;Ремонтные работы;Выездное обслуживание;Аварийно-восстановительные работы;Ремонт оборудования;Английский — B1 — Средний;,https://almaty.hh.kz/vacancy/80564260,,Сервисное обслуживание/производство
Специалист по обработке заказов в компанию Интертоп,8,до 175 000 KZT на руки,"ТОО Интертоп Центральная Азия ,ТМ (INTERTOP)",Вакансия опубликована 17 мая 2023 в Алматы,Алматы,сменный график,Полная занятость,Грамотная речь;Пользователь ПК;Грамотность;Работа с базами данных;Работа с большим объемом информации;Работа в команде;,https://almaty.hh.kz/vacancy/79666776,,
Врач ЛФК/Реабилитолог/Массажист,60,от 500 USD до вычета налогов,ООО Симметрия,Вакансия опубликована 29 мая 2023 в Алматы,"Алматы, улица Амангельды, 59А",сменный график,Полная занятость,Медицинская документация;,https://almaty.hh.kz/vacancy/81084979,,Медицина
CRM Специалист / IT Специалист,121,от 100 000 до 250 000 KZT на руки,ИП BENEFIT,Вакансия опубликована 29 мая 2023 в Алматы,"Алматы, улица Муратбаева, 136/1",полный день,Полная занятость,Креативность;Управление проектами;CRM;amoCRM;Битрикс24;Умение работать с клиентами;Многозадачность;Консалтинг;Стабильность;Умение работать в условиях многозадачности;Продвинутый пользователь ПК;Лояльность;Русский — C1 — Продвинутый;,https://almaty.hh.kz/vacancy/81237097,,
Логопед-дефектолог,132,от 120 000 до 240 000 KZT до вычета налогов,ИП ВЫШЕ РАДУГИ,Вакансия опубликована 27 мая 2023 в Алматы,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80627526,,
Стажер в отдел закупа,40,от 50 000 до 60 000 KZT на руки,"ТОО Интертоп Центральная Азия ,ТМ (INTERTOP)",Вакансия опубликована 29 мая 2023 в Алматы,Алматы,полный день,Стажировка,E9,https://almaty.hh.kz/vacancy/80495626,,
Ведущий специалист международных переводов,40,з/п не указана,АО Home Credit Bank,Вакансия опубликована 29 мая 2023 в Алматы,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/81234509,,
SEO junior (джуниор),40,от 165 000 KZT на руки,ИП СМАГУЛОВА,Вакансия опубликована 3 мая 2023 в Алматы,Алматы,гибкий график,Полная занятость,SEO;Пользователь ПК;HTML/CSS;CMS Wordpress;,https://almaty.hh.kz/vacancy/80056926,,
Помощник заведующего склада (фармацевтической компании),133,от 150 000 KZT на руки,ТОО Фармация Юниверсал,Вакансия опубликована 10 мая 2023 в Алматы,"Алматы, Абая, проспект Аль-Фараби, 15к4В",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80210920,,Медицина
Ведущая-ведущий прямых эфиров / видеоблогер-стример,13,от 700 до 4 000 USD на руки,ИП Козлова В.В.,Вакансия опубликована 28 мая 2023 в Алматы,Алматы,удаленная работа,Частичная занятость,Общение;Харизматичность;Способность быстро обучаться;Серьезное отношение к работе;Удаленная работа;Умение общаться с людьми;Управление временем;Высокая энергичность;Знание английского языка;Организация и планирование рабочего времени;Желание зарабатывать;Работа с людьми;Общение с людьми;Готовность к обучению;Грамотная речь;Умение адаптироваться;Английский язык;Английский — A2 — Элементарный;,https://almaty.hh.kz/vacancy/79051707,,Искусство
Производственный бухгалтер,18,от 250 000 KZT на руки,ТОО Сынар Групп,Вакансия опубликована 16 мая 2023 в Алматы,"Алматы, улица Омарова, 88В",полный день,Полная занятость,1С: Предприятие 8;Excel;1C: Предприятие;ЭСФ;Знание программ MS Office;Бухгалтерская отчетность;,https://almaty.hh.kz/vacancy/80509930,,Финансы
Оператор 1C,84,от 180 000 до 200 000 KZT до вычета налогов,ТОО TeleNova LLP,Вакансия опубликована 16 мая 2023 в Алматы,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80499537,,IT
Торговый представитель на город и область,129,от 200 000 до 500 000 KZT на руки,ИП KUB Trade,Вакансия опубликована 29 мая 2023 в Алматы,Алматы,полный день,Полная занятость,Поиск и привлечение клиентов;работа с текущей базой клиентов;Мерчендайзинг;Традиционная розница;Современная розница;,https://almaty.hh.kz/vacancy/80586930,,
Менеджер по логистике,67,от 120 000 до 400 000 KZT до вычета налогов,ТОО Best Trans Logistic Company,Вакансия опубликована 23 мая 2023 в Алматы,Алматы,полный день,Полная занятость,Грамотная речь;Деловая переписка;Телефонные переговоры;Умение работать в команде;Навыки продаж;Мобильность;Активные продажи;Обучение и развитие;Пользователь ПК;,https://almaty.hh.kz/vacancy/80880369,,
Специалист департамента андеррайтинга и перестрахования,11,з/п не указана,"АО Евразия, Страховая компания",Вакансия опубликована 17 мая 2023 в Алматы,"Алматы, Жибек Жолы, улица Желтоксан, 59",полный день,Полная занятость,Английский язык;Деловое общение;Подготовка презентаций;Грамотная речь;Страховая документация;Деловая корреспонденция;Английский — C1 — Продвинутый;,https://almaty.hh.kz/vacancy/80546697,,
Специалист по подбору персонала (Рекрутер),118,от 180 000 KZT на руки,ТОО Интер Мульти Сервис,Вакансия опубликована 29 мая 2023 в Алматы,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/81218663,,Менеджмент
Associate to Audit (Competency Center) Almaty,16,з/п не указана,PricewaterhouseCoopers,Вакансия опубликована 16 мая 2023 в Алматы,"город Алматы, проспект Аль-Фараби, 34",полный день,Полная занятость,Английский язык;Analytical skills;Financial Accounting;Accounting;Time management;Английский — C2 — В совершенстве;,https://almaty.hh.kz/vacancy/80472608,,Финансы
Бухгалтер-операционист,18,от 180 000 до 200 000 KZT на руки,"ИП Level UP education, ТМ",Вакансия опубликована 10 мая 2023 в Алматы,Алматы,полный день,Полная занятость,1C: Бухгалтерия;Финансовая отчетность;Работа в команде;Расчет заработной платы;,https://almaty.hh.kz/vacancy/80262987,,Финансы
Младший 2D художник-колорист,34,з/п не указана,Volka,Вакансия опубликована 17 мая 2023 в Алматы,город Лимасол,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80568228,,Искусство
Старший бухгалтер,18,з/п не указана,ТОО Веир Минералс Казахстан,Вакансия опубликована 25 мая 2023 в Алматы,Алматы,полный день,Полная занятость,Российские стандарты бухгалтерского учета;Международные стандарты бухгалтерского учета;Бухгалтерский учет;1С: Предприятие 8;Расчеты с покупателями;,https://almaty.hh.kz/vacancy/81015740,,Финансы
Мастер ногтевого сервиса,61,от 300 000 KZT до вычета налогов,ТОО Esentai Fit+SPA,Вакансия опубликована 29 мая 2023 в Алматы,"Алматы, проспект Аль-Фараби, 77/8",сменный график,Полная занятость,Обучение и развитие;Организаторские навыки;Навыки межличностного общения;Активные продажи;Обучение персонала;,https://almaty.hh.kz/vacancy/81212876,,
Ассистент менеджера по логистике,67,от 120 000 до 170 000 KZT на руки,ТОО Югентас Транс Сервис,Вакансия опубликована 29 мая 2023 в Алматы,"Алматы, улица Кабдолова, 16",полный день,Полная занятость,Работа в команде;Высокая скорость печати;Работа с большим объемом информации;Обучение персонала;MS PowerPoint;,https://almaty.hh.kz/vacancy/77485440,,
Швея-портной,141,от 150 000 KZT на руки,ТОО Lake Farm,Вакансия опубликована 12 мая 2023 в Алматы,Алматы,полный день,Полная занятость,Пользователь ПК;Работа в команде;Дизайн одежды;оформление документации;Internet;,https://almaty.hh.kz/vacancy/80363486,,Сервисное обслуживание/производство
Менеджер службы поддержки,72,з/п не указана,ТОО AVIATA.KZ,Вакансия опубликована 29 мая 2023 в Алматы,Алматы,сменный график,Частичная занятость,Грамотная речь;Работа в команде;Телефонные переговоры;Клиентоориентированность;Казахский — C1 — Продвинутый;Русский — C1 — Продвинутый;,https://almaty.hh.kz/vacancy/79256936,,
Пилот Ab-initio,40,з/п не указана,"AIR ASTANA, АО",Вакансия опубликована 10 мая 2023 в Алматы,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80205714,,
Менеджер технической поддержки в чате (со знанием казахского и турецкого языка),121,от 650 USD на руки,Представитель компании EYECONWEB,Вакансия опубликована 19 мая 2023 в Алматы,Алматы,полный день,Полная занятость,Клиентоориентированность;Консультирование клиентов;Турецкий язык;Уверенный пользователь ПК;Деловая переписка;Удаленная работа;,https://almaty.hh.kz/vacancy/80736426,,
Бухгалтер на первичную документацию,18,от 80 000 до 120 000 KZT на руки,ТОО First Step-KZ,Вакансия опубликована 29 мая 2023 в Алматы,"Алматы, улица Саина",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/81073494,,Финансы
Помощник продавца-кассира,40,от 100 000 до 100 000 KZT до вычета налогов,ТОО SD Trade In,Вакансия опубликована 22 мая 2023 в Алматы,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/79157550,,
Экспедитор,40,от 138 000 до 250 000 KZT до вычета налогов,ТОО Коктем,Вакансия опубликована 29 мая 2023 в Алматы,"Алматы, микрорайон Жулдыз-1, 1/2",полный день,Полная занятость,оформление документации;Выносливость;Работа с накладными;Ответственность и пунктуальность;,https://almaty.hh.kz/vacancy/80883941,,
Оператор производственной линии,85,от 250 000 до 300 000 KZT на руки,Металл Профиль - Казахстан,Вакансия опубликована 29 мая 2023 в Алматы,"Алматы, проспект Рыскулова, 61В",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/79754007,,Сервисное обслуживание/производство
Ресепшионист,72,от 150 000 KZT на руки,ТОО Sac de Voyage,Вакансия опубликована 29 мая 2023 в Алматы,"Алматы, Байконур, улица Курмангазы, 93/1",сменный график,Полная занятость,Грамотная речь;навыки работы с электронной почтой;Презентабельный внешний вид;Английский язык;Пользователь ПК;Работа в команде;Грамотность;Разрешение конфликтных ситуаций;Опыт работы с людьми;Улыбчивость;Деловое общение;Прием посетителей;Прием и распределение звонков;,https://almaty.hh.kz/vacancy/80580587,,
Стажер в бухгалтерию,18,з/п не указана,ТОО СберРешения,Вакансия опубликована 23 мая 2023 в Алматы,Алматы,полный день,Стажировка,Пользователь ПК;Английский язык;Деловая переписка;Точность и внимательность к деталям;знание 1C;,https://almaty.hh.kz/vacancy/80883372,,Финансы
Специалист в отдел Закупа,40,от 370 000 до 520 000 KZT на руки,"ТОО ProMebel, ТМ (ТОО IDIA Market)",Вакансия опубликована 29 мая 2023 в Алматы,"Алматы, улица Мынбаева, 43",полный день,Полная занятость,"Работа в коллективе;Работа в условиях многозадачности;Не конфликтность;Внимательность, ответственность;Быстрообучаемый;Анализ рынка;Порядочность;Честность;Пунктуальность;",https://almaty.hh.kz/vacancy/79993369,,
Специалист по работе с GPS системами мониторинга,121,от 150 000 до 250 000 KZT до вычета налогов,ТОО Транс Мониторинг Автоматизация,Вакансия опубликована 11 мая 2023 в Алматы,"Алматы, микрорайон Мамыр-4, 32",полный день,Полная занятость,Internet;Техническая поддержка;Windows 7;Сопровождение клиентов;Грамотность;Опытный пользователь ПК;Электронная почта;,https://almaty.hh.kz/vacancy/80311855,,
Инженер-электронщик,48,от 300 000 до 350 000 KZT на руки,ТОО АЛМАТЫЭНЕРГОСЕРВИС,Вакансия опубликована 18 мая 2023 в Алматы,Алматы,полный день,Полная занятость,3 группа по электробезопасности;Умение работать в команде;Разработка инструкций;Схемотехника электронного оборудования;Windows 7;,https://almaty.hh.kz/vacancy/80661930,,Сервисное обслуживание/производство
Сборщик заказов на доставку в рестораны Del Papa,40,от 150 000 до 150 000 KZT до вычета налогов,ТОО AB Restaurants,Вакансия опубликована 8 мая 2023 в Алматы,Алматы,сменный график,Полная занятость,E9,https://almaty.hh.kz/vacancy/80190741,,
Прачка,40,от 98 000 до 115 000 KZT на руки,ТОО Good invest,Вакансия опубликована 17 мая 2023 в Алматы,"Алматы, микрорайон Самал-3, 20",сменный график,Полная занятость,Работа в команде;,https://almaty.hh.kz/vacancy/80605203,,
Специалист по контролю качества клиентского сервиса,40,з/п не указана,ТОО МИКРОФИНАНСОВАЯ ОРГАНИЗАЦИЯ SOFI FINANCE (СОФИ ФИНАНС),Вакансия опубликована 15 мая 2023 в Алматы,"Алматы, проспект Сакена Сейфуллина, 502",полный день,Полная занятость,Грамотная речь;Обучение персонала;Управление персоналом;Обучение и развитие;Деловое общение;Ориентация на результат;Корпоративная этика;Креативность;,https://almaty.hh.kz/vacancy/80404536,,
Оператор производственной линии,85,от 210 000 до 250 000 KZT на руки,ТОО АМК-Метиз,Вакансия опубликована 10 мая 2023 в Алматы,"Алматы, улица Бекмаханова, 96/4",полный день,Полная занятость,Умение работать в коллективе;Производственный контроль;Технический контроль производства;принимать решения и за их результаты отвечать самостоятельно;,https://almaty.hh.kz/vacancy/80260683,,Сервисное обслуживание/производство
Специалист направления образовательных технологий,66,з/п не указана,АО Банк ЦентрКредит,Вакансия опубликована 22 мая 2023 в Алматы,Алматы,полный день,Полная занятость,Грамотная речь;Грамотная письменная речь;Знание MS Office;Пользователь ПК;Заключение договоров;Ведение отчетности;,https://almaty.hh.kz/vacancy/80835401,,Менеджмент
Сортировщик,40,от 180 000 до 250 000 KZT на руки,"ИП Пласт продукт, ТМ (Ахмерова, ИП)",Вакансия опубликована 28 мая 2023 в Алматы,Алматы,сменный график,Полная занятость,"Массовое производство;Коммуникабельность, стрессоустойчивость;Честный;Ответственность и пунктуальность;Коммуникабельность, ответственность;",https://almaty.hh.kz/vacancy/80096475,,
Оператор 1С,68,от 150 000 до 200 000 KZT на руки,ТОО BEAUTY LUX,Вакансия опубликована 27 мая 2023 в Алматы,"Алматы, улица Маметовой, 67",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80627316,,Менеджмент
Менеджер по внешним коммуникациям,40,з/п не указана,Fntastic,Вакансия опубликована 28 мая 2023 в Алматы,Алматы,полный день,Полная занятость,Английский язык;Грамотная речь;Работа в команде;Ведение переговоров;Деловая коммуникация;Деловая переписка;gamedev;Геймдев;Разработка компьютерных Игр;,https://almaty.hh.kz/vacancy/80205024,,
Менеджер по продажам,122,от 500 до 700 USD на руки,Магазин-ателье Алиса,Вакансия опубликована 10 мая 2023 в Алматы,"Алматы, улица Жазылбека, 20",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80241053,,
Повар холодного цеха,94,от 200 000 KZT на руки,ИП КАРНАУХ Е Б,Вакансия опубликована 30 апреля 2023 в Алматы,"Алматы, улица Желтоксан, 118",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/79946501,,
Ассистент HR-менеджера,118,от 280 000 до 500 000 KZT на руки,ТОО АГ ТЕХНОЛОДЖИ,Вакансия опубликована 29 мая 2023 в Алматы,"Алматы, Сары-Арка, Наурызбайский район, микрорайон Каргалы, улица Туруспекова, 50",полный день,Полная занятость,Грамотная речь;Грамотный русский язык;Умение работать с людьми;Работа в условиях многозадачности;Работа с компьютером;,https://almaty.hh.kz/vacancy/81254788,,Менеджмент
Специалист по информационной безопасности,116,з/п не указана,"Small, ТМ (Скиф Сауда, ТОО)",Вакансия опубликована 10 мая 2023 в Алматы,Алматы,полный день,Полная занятость,Информационные технологии;Аудит безопасности;Внедрение систем информационной безопасности;Внутренний аудит информационных систем;Выявление каналов утечки информации;Внешний аудит информационных систем;Умение работать в условиях многозадачности;Работа с большим пулом запросов;Высокая ответственность;Организаторские навыки;Английский — A1 — Начальный;Русский — C2 — В совершенстве;,https://almaty.hh.kz/vacancy/80207524,,IT
Ассистент врача стоматолога,64,от 107 000 до 130 000 KZT на руки,ТОО Eurodent,Вакансия опубликована 27 мая 2023 в Алматы,"город Алматы, Алатау, улица Жандосова, 42",сменный график,Полная занятость,E9,https://almaty.hh.kz/vacancy/80044410,,Медицина
Контент-менеджер,3,з/п не указана,ТОО Ламэд,Вакансия опубликована 29 мая 2023 в Алматы,"Алматы, улица Тажибаевой, 155/1",полный день,Полная занятость,Грамотность;Adobe Photoshop;1С: Предприятие 8;Быстрый набор текста;Поиск информации;Грамотная письменная речь;Коммуникация;Знание 1 С;Опытный пользователь ПК;Excel;Грамотная устная и письменная речь;Русский — C2 — В совершенстве;,https://almaty.hh.kz/vacancy/80298236,,Менеджмент
Специалист Службы финансового мониторинга,40,з/п не указана,"АО Евразия, Страховая компания",Вакансия опубликована 26 мая 2023 в Алматы,"Алматы, Жибек Жолы, улица Желтоксан, 59",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/81068120,,
Бухгалтер в консалтинговую фирму,18,от 250 000 KZT на руки,ТОО Достык ЮК,Вакансия опубликована 27 мая 2023 в Алматы,"Алматы, проспект Райымбека, 348/1",полный день,Полная занятость,Первичная документация;Пользователь ПК;Авансовые отчеты;Internet;Работа с поставщиками;1C: Бухгалтерия;1С: Предприятие: Бухгалтерский Учет;Бухгалтерский учет;Первичная бухгалтерская документация;,https://almaty.hh.kz/vacancy/80925408,,Финансы
Программист-стажер 1С,96,от 100 000 KZT на руки,ТОО Первый БИТ,Вакансия опубликована 26 мая 2023 в Алматы,Алматы,полный день,Стажировка,1С: Предприятие 8;Поиск информации в интернет;Обновление конфигурации 1С;1С программирование;Internet;Подбор персонала;,https://almaty.hh.kz/vacancy/80648500,,IT
Помощник менеджера по закупкам,66,от 210 000 KZT на руки,ТОО Эфко Алматы,Вакансия опубликована 4 мая 2023 в Алматы,"Алматы, улица Бекмаханова, 96/6",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/78697887,,Менеджмент
Офис менеджер / помощник бухгалтера,18,от 150 000 KZT до вычета налогов,ТОО GEODOR,Вакансия опубликована 19 мая 2023 в Алматы,"Алматы, проспект Сакена Сейфуллина, 356",полный день,Полная занятость,1С: Документооборот;Документооборот;Первичная документация;Делопроизводство;MS PowerPoint;Исполнение личных поручений руководителя;Офисная техника;,https://almaty.hh.kz/vacancy/80654351,,Финансы
Территориальный агент Beeline,40,от 180 000 до 250 000 KZT на руки,"Beeline, ТМ",Вакансия опубликована 22 мая 2023 в Алматы,Алматы,полный день,Частичная занятость,Поиск и привлечение клиентов;Консультация клиентов;Грамотная речь;,https://almaty.hh.kz/vacancy/78952658,,
Junior SEO-специалист,68,от 30 000 руб. на руки,22Byte,Вакансия опубликована 3 мая 2023 в Алматы,Алматы,полный день,Полная занятость,HTML;CSS;Сбор и анализ информации;Аналитические навыки;Подбор ключевых слов;SEO;Пользователь ПК;Составление семантического ядра;Английский язык;Английский — B2 — Средне-продвинутый;,https://almaty.hh.kz/vacancy/80058475,,Менеджмент
Маркетолог,68,от 150 000 до 400 000 KZT на руки,ТОО Ak-Stroykz,Вакансия опубликована 29 мая 2023 в Алматы,"Алматы, Москва, 1-й микрорайон, 73Б",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80278516,,Менеджмент
Сборщик раздвижных дверей и алюминиевых перегородок,78,от 200 000 до 400 000 KZT на руки,ИП Жунисов Ж.К(Aslan Doors Manufacture),Вакансия опубликована 12 мая 2023 в Алматы,"Алматы, улица Ратушного, 94",полный день,Полная занятость,Точность и внимательность к деталям;,https://almaty.hh.kz/vacancy/80352679,,
Помощник рекрутера (ресечер),118,з/п не указана,ТОО Elite Business Group,Вакансия опубликована 18 мая 2023 в Алматы,Алматы,полный день,Полная занятость,Подбор персонала;Деловая коммуникация;Рекрутмент;Прямой поиск;Телефонное интервью;Работа в команде;Ведение переговоров;Грамотная речь;Телефонные переговоры;,https://almaty.hh.kz/vacancy/80656685,,Менеджмент
Сметчик ОВ ВК,48,от 180 000 KZT на руки,ТОО Warm Home,Вакансия опубликована 15 мая 2023 в Алматы,"Алматы, микрорайон Достык, улица Терме",полный день,Полная занятость,Сметы;Составление смет;Строительство;,https://almaty.hh.kz/vacancy/80398721,,Сервисное обслуживание/производство
Администратор торгового зала/Ресепшионист в автосалон,8,до 150 000 KZT на руки,ТОО ASTER AUTO,Вакансия опубликована 29 мая 2023 в Алматы,"село Бесагаш, улица Райымбек Батыра, 165",полный день,Полная занятость,Управление лояльностью потребителей;Пользователь ПК;,https://almaty.hh.kz/vacancy/81200516,,
Главный специалист Service Desk,116,з/п не указана,АО Народный банк Казахстана,Вакансия опубликована 4 мая 2023 в Алматы,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80079259,,IT
Бухгалтер операционист (логистика),67,от 200 000 до 300 000 KZT на руки,ТОО Evolution Technologies,Вакансия опубликована 28 мая 2023 в Алматы,"Алматы, улица Ришата и Муслима Абдуллиных, 64",полный день,Полная занятость,Пользователь ПК;Первичная документация;Первичная бухгалтерская документация;Приемка груза;Грамотная речь;Логистика поставок;Инвентаризация;Оптимизация логистических процессов;1С: Предприятие 8;,https://almaty.hh.kz/vacancy/79019184,,
Intern (Fixed Assets group),108,з/п не указана,ТОО EY (Ernst & Young),Вакансия опубликована 22 мая 2023 в Алматы,Алматы,полный день,Полная занятость,Valuation;APM Civil Engineering;Английский язык;Excel;Fixed Assets;Capital equipment;Construction;Engineering;Architecture;,https://almaty.hh.kz/vacancy/80788154,,
Помощник повара,94,от 120 000 до 250 000 KZT на руки,ТОО SoBes,Вакансия опубликована 27 мая 2023 в Алматы,Алматы,полный день,Полная занятость,Общественное питание;Быстро учусь;Поварское дело;Готовность обучаться;Работа в команде;Старательность;,https://almaty.hh.kz/vacancy/80625677,,
Специалист по организации негабаритных перевозок,67,з/п не указана,ТОО ТРАНСЛАЙН,Вакансия опубликована 28 мая 2023 в Алматы,"Алматы, улица Манаса, 32А",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/81017253,,
Санитарка/санитар,40,от 150 000 KZT на руки,ТОО Центр неврологии и Реабилитации Aspasia,Вакансия опубликована 10 мая 2023 в Алматы,"Алматы, улица Радостовца, 223",полный день,Полная занятость,Умение работать в команде;Грамотная речь;Медицинское оборудование;Спортивное питание;,https://almaty.hh.kz/vacancy/80213283,,
Технический специалист,111,з/п не указана,ТОО Neo Service,Вакансия опубликована 15 мая 2023 в Алматы,Алматы,полный день,Полная занятость,Настройка ПК;Пользователь ПК;Ремонт ПК;Сборка ПК;Монтаж оборудования;Диагностика ПК;Установка и настройка ПО;,https://almaty.hh.kz/vacancy/80434880,,Сервисное обслуживание/производство
Стажер HR отдел,40,з/п не указана,ТОО Alem Agro Holding (АлемАгро Холдинг),Вакансия опубликована 17 мая 2023 в Алматы,Алматы,полный день,Стажировка,Бухгалтерский учет;Первичная бухгалтерская документация;,https://almaty.hh.kz/vacancy/77378305,,
Техник,111,от 240 000 KZT на руки,ТОО SD Trade In,Вакансия опубликована 15 мая 2023 в Алматы,"Алматы, Алатауский район, микрорайон Болашак, 32",полный день,Полная занятость,Пользователь ПК;Работа в команде;Умение работать в команде;MS Dos;,https://almaty.hh.kz/vacancy/79427392,,Сервисное обслуживание/производство
Маркетолог,68,от 200 000 до 300 000 KZT на руки,"ТОО Euro Oil Kazakhstan, ТОО",Вакансия опубликована 16 мая 2023 в Алматы,Алматы,полный день,Полная занятость,Coral Draw;Photoshop;Умение работать в условиях многозадачности;Проведение промо акций;Маркетинговые коммуникации;Производство рекламных материалов;Продвижение бренда;Ценообразование;Вывод компании на рынок;Вирусный маркетинг;Маркетинговые исследования;Наружная реклама;,https://almaty.hh.kz/vacancy/80470099,,Менеджмент
Менеджер по туризму,72,от 100 000 до 550 000 KZT на руки,ТОО БЕСТ ТУР,Вакансия опубликована 27 мая 2023 в Алматы,"Алматы, Байконур, проспект Абая, 36",полный день,Полная занятость,Грамотная речь;Активные продажи;Работа в команде;Работа с большим объемом информации;Туристический менеджмент;Креативность;Работа с людьми;,https://almaty.hh.kz/vacancy/80947760,,
Стажер в отдел бухгалтерии,40,з/п не указана,ТОО Нестле Фуд Казахстан,Вакансия опубликована 25 мая 2023 в Алматы,"Алматы, улица Тимирязева, 28В",полный день,Стажировка,Деловая коммуникация;MS Excel;Усидчивость;Коммуникативные навыки;Бухгалтерия;Английский — B1 — Средний;,https://almaty.hh.kz/vacancy/79781715,,
Сервисный инженер/технический специалист,96,до 200 000 KZT на руки,ТОО Med365,Вакансия опубликована 23 мая 2023 в Алматы,Алматы,полный день,Полная занятость,Техническое обслуживание;Английский язык;Обучение персонала;Обучение и развитие;,https://almaty.hh.kz/vacancy/80860586,,IT
