Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
SMM-специалист,3,от 150 000 до 200 000 KZT на руки,ТОО KAZ TR,Вакансия опубликована 28 мая 2023 в Алматы,"Алматы, Наурызбайский район, микрорайон Калкаман-2, улица Нурпеисова, 269",полный день,Полная занятость,Креативность;Грамотная речь;Социальные сети;Наполнение контентом;Instagram;Креатив;Написание текстов;Ведение социальных сетей;Казахский — C2 — В совершенстве;,https://almaty.hh.kz/vacancy/80512044,,Менеджмент
Менеджер по продажам виз,54,от 300 000 до 2 000 000 KZT на руки,ТОО Job&Trip Company,Вакансия опубликована 29 мая 2023 в Алматы,"Алматы, улица Мынбаева, 53",полный день,Полная занятость,Пользователь ПК;Грамотная речь;Работа в команде;Деловая переписка;Продажи физическим лицам;Английский — A1 — Начальный;,https://almaty.hh.kz/vacancy/80580930,,Менеджмент
Младший маркетолог,68,з/п не указана,ТОО GLASMAN TRADE,Вакансия опубликована 29 мая 2023 в Алматы,Алматы,полный день,Полная занятость,Многофункциональный комплекс;Работа с базами данных;Аналитическое мышление;Анализ данных;Работа в условиях многозадачности;,https://almaty.hh.kz/vacancy/81208704,,Менеджмент
Декоратор,40,от 170 000 до 270 000 KZT до вычета налогов,Airstudio,Вакансия опубликована 2 мая 2023 в Алматы,"Якутск, улица Короленко, 25",полный день,Полная занятость,Работа в команде;творческое мышление;Учет товаров;оформление заказов;,https://almaty.hh.kz/vacancy/79988649,,
Практикант / стажер,40,з/п не указана,Sulpak,Вакансия опубликована 25 мая 2023 в Алматы,"Алматы, проспект Жибек Жолы, 135",полный день,Стажировка,Грамотная речь;Желание учиться и развиваться;Желание обучаться;,https://almaty.hh.kz/vacancy/79130053,,
Аналитик,10,от 200 000 KZT на руки,ТОО AlCom Engineering Group,Вакансия опубликована 15 мая 2023 в Алматы,Алматы,полный день,Полная занятость,Инициативность;Самостоятельность;Исполнительность;Аналитический склад ума;,https://almaty.hh.kz/vacancy/80440501,,IT
Бухгалтер-кассир,18,от 250 000 KZT на руки,ТОО HT.KZ Central,Вакансия опубликована 22 мая 2023 в Алматы,Алматы,полный день,Полная занятость,Инкассация;Кассовые операции;Работа с кассой;Работа в команде;1С: Предприятие 8;1С: Бухгалтерия;Касса;Интернет-банкинг;,https://almaty.hh.kz/vacancy/80823297,,Финансы
Technical specialist / IT cпециалист,121,от 200 000 до 400 000 KZT на руки,ТОО Paloma365,Вакансия опубликована 18 мая 2023 в Алматы,"Алматы, проспект Жибек Жолы, 188",сменный график,Полная занятость,Английский язык;Английский — B2 — Средне-продвинутый;,https://almaty.hh.kz/vacancy/80630450,,
Садовник,40,от 200 000 KZT на руки,ТОО Мир Фантазий Алматы,Вакансия опубликована 16 мая 2023 в Алматы,"Алматы, проспект Абая, 50А",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80498573,,
Ресепшионист в фитнес клуб,8,до 120 000 KZT на руки,ИП Насыров,Вакансия опубликована 10 мая 2023 в Алматы,"Алматы, микрорайон Жетысу-2, 2А",гибкий график,Полная занятость,Грамотная речь;Пользователь ПК;Работа в команде;Работа с базами данных;Деловое общение;Работа с жалобами клиентов;Грамотная устная и письменная речь;Умение работать в режиме многозадачности;Работа с людьми;Русский — C2 — В совершенстве;Казахский — C1 — Продвинутый;,https://almaty.hh.kz/vacancy/80205056,,
Копирайтер в Digital Агенство,55,от 200 000 до 300 000 KZT на руки,ИП Enter Industry,Вакансия опубликована 9 мая 2023 в Алматы,"Алматы, улица Макатаева, 117А",полный день,Полная занятость,Креативность;Работа в команде;Грамотная речь;Копирайтинг;Написание текстов;Грамотность;Навыки межличностного общения;Управление временем;Продающие тексты;,https://almaty.hh.kz/vacancy/80197722,,Журналистика
Младший аналитик,10,з/п не указана,АО Home Credit Bank,Вакансия опубликована 17 мая 2023 в Алматы,"Алматы, ул. Фурманова (угол ул. Хаджимукана), 248, БЦ ""Сарканд""",полный день,Полная занятость,SQL;Обучение и развитие;Работа с большим объемом информации;MS SQL;Power BI;Базы данных;Математический анализ;Математическая статистика;Sas;Анализ данных;Уверенный пользователь MS Office;Хорошая обучаемость;Готовность обучаться;,https://almaty.hh.kz/vacancy/80582051,,IT
Менеджер консьерж-сервиса ресепшн в Esentai Mall,40,до 200 000 KZT на руки,ИП SCHOOL OF RETAIL,Вакансия опубликована 16 мая 2023 в Алматы,Алматы,сменный график,Полная занятость,"работа с VIP клиентами;Навыки межличностного общения;Грамотная устная и письменная речь;Ответственность и пунктуальность;Коммуникабельность, ответственность;Высокая стрессоустойчивость;Высокая энергичность;Навыки обслуживания клиентов;",https://almaty.hh.kz/vacancy/80514030,,
Дизайнер-визуализатор,34,з/п не указана,ТОО RAMS QAZAQSTAN,Вакансия опубликована 15 мая 2023 в Алматы,"Алматы, улица Тимирязева, 37",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80407721,,Массмедиа
Пекарь в Кондитер цех,94,от 220 000 до 250 000 KZT на руки,ТОО Счастье здесь,Вакансия опубликована 29 мая 2023 в Алматы,"Алматы, Алмалы, улица Богенбай батыра, 132",сменный график,Полная занятость,E9,https://almaty.hh.kz/vacancy/80162024,,
Специалист по работе с документами,40,от 220 000 KZT на руки,ИП Scales ofJustice,Вакансия опубликована 25 мая 2023 в Алматы,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80495912,,
Контент-менеджер,3,от 144 000 до 230 000 KZT на руки,АО ДОЧЕРНЯЯ ОРГАНИЗАЦИЯ НАРОДНОГО БАНКА КАЗАХСТАНА HALYK FINSERVICE,Вакансия опубликована 25 мая 2023 в Алматы,Алматы,полный день,Полная занятость,Поиск информации в интернет;Работа с большим объемом информации;Грамотность;Google Docs;Microsoft Access;,https://almaty.hh.kz/vacancy/81036406,,Менеджмент
Бог копирайта,55,от 150 000 до 350 000 KZT до вычета налогов,ТОО today.travel UK,Вакансия опубликована 27 мая 2023 в Алматы,"Алматы, улица Курмангазы, 143",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80437186,,Журналистика
Инженер,100,от 250 000 KZT на руки,ТОО АЛВИПИ ВР,Вакансия опубликована 17 мая 2023 в Алматы,Алматы,полный день,Полная занятость,AutoCAD;Работа в команде;Умение работать в коллективе;Грамотная речь;Умение работать в команде;Работа с проектной документацией;Казахский — C1 — Продвинутый;,https://almaty.hh.kz/vacancy/80615846,,
Помощник официанта (раннер),40,з/п не указана,ИП JamBull,Вакансия опубликована 25 мая 2023 в Алматы,"Алматы, Театр имени Ауэзова, Алмалинский район, улица Жамбыла, 155",полный день,Полная занятость,Трудолюбивый;,https://almaty.hh.kz/vacancy/81030853,,
Менеджер по логистике,67,до 250 000 KZT на руки,ТОО Progressive logistics,Вакансия опубликована 22 мая 2023 в Алматы,"Алматы, улица Шевченко, 165Б",полный день,Полная занятость,"Знание офисных программ;Коммуникабельность, стрессоустойчивость;Пользователь ПК;Владение MS Office;",https://almaty.hh.kz/vacancy/80808163,,
Ученик оператора в типографию,40,от 140 000 KZT до вычета налогов,ТОО Алейрон,Вакансия опубликована 17 мая 2023 в Алматы,"город Алматы, улица Маркова, 69",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80549970,,
Хостес (проверка билетов),8,до 160 000 KZT на руки,ТОО Парк Кок Тобе,Вакансия опубликована 10 мая 2023 в Алматы,"Алматы, проспект Достык, 104Б",сменный график,Полная занятость,E9,https://almaty.hh.kz/vacancy/80208685,,
Администратор в студии растяжки и балета LEVITA,8,от 40 000 руб. на руки,ООО ГГ Плэй,Вакансия опубликована 16 мая 2023 в Алматы,"Алматы, проспект Гагарина, 311А",полный день,Полная занятость,Консультирование клиентов;Администрирование;Активная жизненная позиция;Пользователь ПК;Грамотная речь;Работа в команде;Навыки продаж;Деловое общение;Консультирование клиентов по телефону;Активные продажи;Умение работать в команде;Деловая переписка;Ведение переговоров;Клиентоориентированность;Телефонные переговоры;Работа с большим объемом информации;Организаторские навыки;Ведение отчетности;,https://almaty.hh.kz/vacancy/80484715,,
Младший логист,40,от 190 000 до 230 000 KZT на руки,ТОО ТССП Казахстан,Вакансия опубликована 28 мая 2023 в Алматы,"Алматы, улица Ратушного, 70А",полный день,Полная занятость,Логистика поставок;Оптимизация логистических процессов;Внутренняя логистика;Контроль поставок;Работа в условиях многозадачности;,https://almaty.hh.kz/vacancy/80835261,,
Помощник рекрутера,118,от 150 000 до 200 000 KZT на руки,ТОО Медицинский центр EMIRMED,Вакансия опубликована 11 мая 2023 в Алматы,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80301130,,Менеджмент
Ассистент в детский сад со знанием английского языка,132,от 120 000 до 200 000 KZT на руки,ТОО Smart Imperium,Вакансия опубликована 18 мая 2023 в Алматы,"Алматы, микрорайон Куаныш, 20",полный день,Полная занятость,Английский язык;Умение работать в команде;Грамотная речь;,https://almaty.hh.kz/vacancy/80678680,,
Ночной Оператор Яндекс такси,71,от 120 000 до 200 000 KZT на руки,ИП ГРЕК,Вакансия опубликована 4 мая 2023 в Алматы,Алматы,полный день,Полная занятость,Грамотная речь;Пользователь ПК;Работа в команде;Грамотность;Консультирование клиентов по телефону;amoCRM;Стрессоустойчивость;Коммуникабельность;Тайм-менеджмент;Пунктуальность;Google Docs;работа с физическими лицами;Уверенный пользователь ПК;Прием и распределение телефонных звонков;Телефонные переговоры;Работа с клиентами;Точность и внимательность к деталям;исходящие звонки;Работа с существующей базой клиентов;Консультация клиентов;Казахский — C2 — В совершенстве;Русский — C2 — В совершенстве;,https://almaty.hh.kz/vacancy/80084346,,Менеджмент
Младший менеджер торговой марки / Junior Brand Manager,68,з/п не указана,ТОО Нестле Фуд Казахстан,Вакансия опубликована 15 мая 2023 в Алматы,"Алматы, улица Тимирязева, 28В",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80445949,,Менеджмент
Работник упаковка и укладка,40,до 180 000 KZT на руки,ТОО Масло-Дел,Вакансия опубликована 23 мая 2023 в Алматы,"Алматы, проспект Рыскулова, 276",полный день,Проектная работа/разовое задание,Пользователь ПК;Работа в команде;Навыки составления отчетности;Умение планировать;Оперативный поиск информации в сети Интернет;,https://almaty.hh.kz/vacancy/77403820,,
Продавец-консультант,40,от 180 000 до 300 000 KZT на руки,Sulpak,Вакансия опубликована 29 мая 2023 в Алматы,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/81202265,,
Контролер билетов,40,от 98 000 до 110 000 KZT на руки,ТОО Достык Синема,Вакансия опубликована 29 мая 2023 в Алматы,"Алматы, микрорайон Самал-2, 111",сменный график,Полная занятость,Грамотная речь;Работа в команде;Точность и внимательность к деталям;Клиентоориентированность;Улыбчивость;Доброжелательность;Добросовестность;Русский — C1 — Продвинутый;,https://almaty.hh.kz/vacancy/80604604,,
Механик по обслуживанию электросамокатов,111,от 250 000 до 350 000 KZT до вычета налогов,ТОО МАИР ГРУПП,Вакансия опубликована 2 мая 2023 в Алматы,"Алматы, улица Галилея, 6А",полный день,Полная занятость,Ответственность и пунктуальность;,https://almaty.hh.kz/vacancy/77858365,,Сервисное обслуживание/производство
Сборщик в цех жалюзи и ролл-штор,40,от 250 000 до 300 000 KZT до вычета налогов,ТОО Getex,Вакансия опубликована 29 мая 2023 в Алматы,"Алматы, Алатауский район, микрорайон Улжан-1, улица Улан, 15",полный день,Полная занятость,Умение работать в команде;Расстановка приоритетов;Продуктивность;,https://almaty.hh.kz/vacancy/81205865,,
Дневной скаут (электросамокаты),40,от 170 000 до 200 000 KZT на руки,ТОО Jet Sharing,Вакансия опубликована 29 мая 2023 в Алматы,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80808097,,
Стажер/ассистент event-менеджера,68,з/п не указана,ПИПЛ ЭРАУНД,Вакансия опубликована 19 мая 2023 в Алматы,Алматы,удаленная работа,Стажировка,Организация мероприятий;Организаторские навыки;MS PowerPoint;Английский язык;Деловая коммуникация;,https://almaty.hh.kz/vacancy/80704986,,Менеджмент
Лаборант ССС,168,от 134 000 до 240 000 KZT на руки,ТОО Alina Group,Вакансия опубликована 24 мая 2023 в Алматы,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80922266,,Наука
Оператор техподдержки в Яндекс Такси,71,от 150 000 до 250 000 KZT на руки,ТОО PLATINUM 2.0,Вакансия опубликована 19 мая 2023 в Алматы,"Алматы, улица Муканова, 113",полный день,Полная занятость,Грамотность;входящие звонки;Грамотная устная и письменная речь;Уверенный пользователь ПК;,https://almaty.hh.kz/vacancy/80716473,,Менеджмент
Помощник проектного менеджера,73,от 150 000 KZT на руки,ИП HT Bot,Вакансия опубликована 15 мая 2023 в Алматы,"Алматы, улица Курмангазы, 48",полный день,Полная занятость,Казахский — C2 — В совершенстве;Русский — C1 — Продвинутый;,https://almaty.hh.kz/vacancy/80444476,,Менеджмент
Оператор 1С,18,от 180 000 KZT на руки,ТОО Сабыржан Company,Вакансия опубликована 22 мая 2023 в Алматы,Алматы,полный день,Полная занятость,Первичная бухгалтерская документация;Работа в команде;внимательность;1C: Бухгалтерия;оформление приходно-расходных документов;Русский язык;Работа с первичной документацией;,https://almaty.hh.kz/vacancy/80796529,,Финансы
Швея,141,от 150 000 до 350 000 KZT на руки,ТОО КазЛегПром-Алматы,Вакансия опубликована 4 мая 2023 в Алматы,"Алматы, Промышленная улица, 15",полный день,Полная занятость,Работа в команде;операционное шитье;,https://almaty.hh.kz/vacancy/77698198,,Сервисное обслуживание/производство
Художник-иллюстратор,34,з/п не указана,ТОО Издательство Арман-ПВ,Вакансия опубликована 19 мая 2023 в Алматы,"Алматы, микрорайон Аксай-1А, 28Б",полный день,Полная занятость,Иллюстрирование;Adobe Photoshop;Adobe Illustrator;Рисунок;Живопись;,https://almaty.hh.kz/vacancy/80705730,,Массмедиа
Помощник педагога/вожатый в летний лагерь,132,от 100 000 до 100 000 KZT на руки,"FasTracKids, детский центр",Вакансия опубликована 23 мая 2023 в Алматы,Алматы,полный день,Проектная работа/разовое задание,E9,https://almaty.hh.kz/vacancy/80881596,,
Помощник менеджера по тендерам и государственным закупкам,119,от 200 000 до 200 000 KZT на руки,ТОО ALTOR,Вакансия опубликована 16 мая 2023 в Алматы,"Алматы, проспект Суюнбая, 89Б",полный день,Полная занятость,Государственные закупки;Заключение договоров;Деловое общение;Ведение переговоров;Работа в команде;,https://almaty.hh.kz/vacancy/80508044,,Менеджмент
Садовник,40,от 205 000 KZT на руки,ТОО «ARLINE»,Вакансия опубликована 5 мая 2023 в Алматы,Алматы,полный день,Полная занятость,выносливость;Честный;Неконфликтность;Работа в команде;,https://almaty.hh.kz/vacancy/80129016,,
Менеджер дирекции администрирования операций,142,до 200 000 KZT до вычета налогов,"BCC INVEST, AO",Вакансия опубликована 15 мая 2023 в Алматы,"Алматы, улица Панфилова, 98",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80398655,,Финансы
Научный редактор (удаленно),79,от 100 000 до 150 000 KZT до вычета налогов,ТОО AKADEMIYA “NAUCHNYJ POISK” (АКАДЕМИЯ “НАУЧНЫЙ ПОИСК”),Вакансия опубликована 2 мая 2023 в Алматы,Алматы,удаленная работа,Частичная занятость,Грамотность;Удаленная работа;Грамотная письменная речь;Высшее образование;,https://almaty.hh.kz/vacancy/80000153,,Наука
Администратор,8,от 120 000 до 250 000 KZT на руки,ИП БОРОДУ НЕ БРЕЙ,Вакансия опубликована 2 мая 2023 в Алматы,"Алматы, улица Бекмаханова, 65",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/79960593,,
Торговый представитель,129,от 400 000 до 1 000 000 KZT до вычета налогов,ТОО FABIS CHEMICAL GROUP (ФАБИС КЕМИКАЛ ГРУПП),Вакансия опубликована 24 мая 2023 в Алматы,"Алматы, проспект Суюнбая, 405",полный день,Полная занятость,Ориентация на результат;Грамотная речь;Прямые продажи;Ведение переговоров;Активные продажи;Поиск и привлечение клиентов;,https://almaty.hh.kz/vacancy/80963712,,
Мерчендайзер,77,от 160 000 до 170 000 KZT на руки,ИП Fresh,Вакансия опубликована 26 мая 2023 в Алматы,"Алматы, Бауыржан Момышулы, Москва, Сары-Арка, микрорайон Жетысу-3, 66",полный день,Полная занятость,Визуальный мерчандайзинг;Мерчандайзинг;Выкладка товаров;Пополнение товарных запасов;Блочная выкладка товара;,https://almaty.hh.kz/vacancy/81117362,,
Повар-универсал/пиццайоло,94,от 215 000 до 370 000 KZT на руки,ИП Ахунов Дмитрий Анатольевич,Вакансия опубликована 29 мая 2023 в Алматы,Алматы,сменный график,Полная занятость,Работа в команде;Грамотная речь;Деловое общение;Общественное питание;Русский — C2 — В совершенстве;,https://almaty.hh.kz/vacancy/80658450,,
Оператор базы данных,84,до 200 000 KZT на руки,ТОО Сабыржан Company,Вакансия опубликована 15 мая 2023 в Алматы,Алматы,полный день,Полная занятость,Internet;MS Internet;ВПР;Excel;Работа в условиях многозадачности;Работа с большим объемом информации;,https://almaty.hh.kz/vacancy/80410911,,IT
Медицинская сестра/медицинский брат,64,от 150 000 до 200 000 KZT на руки,ТОО РСВЦ,Вакансия опубликована 17 мая 2023 в Алматы,"Алматы, Жибек Жолы, улица Айтеке би, 83",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80577009,,Медицина
Кеттельщик,141,от 350 000 KZT на руки,ТОО Kango,Вакансия опубликована 27 мая 2023 в Алматы,Алматы,гибкий график,Полная занятость,E9,https://almaty.hh.kz/vacancy/80657661,,Сервисное обслуживание/производство
Администратор системы технического отдела/ Help Desk,113,з/п не указана,ТОО Caspian International Restaurants company,Вакансия опубликована 29 мая 2023 в Алматы,Алматы,полный день,Полная занятость,Английский язык;Грамотность;MS Office;Пользователь ПК;Организаторские навыки;Английский — B2 — Средне-продвинутый;,https://almaty.hh.kz/vacancy/81250616,,IT
Электрик,143,з/п не указана,ТОО Time Management,Вакансия опубликована 29 мая 2023 в Алматы,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/81065995,,Сервисное обслуживание/производство
Формовщик теста,15,от 8 600 до 9 300 KZT на руки,ТОО ЛГР-ГРУПП,Вакансия опубликована 25 мая 2023 в Алматы,посёлок Боралдай,сменный график,Полная занятость,Работа в команде;,https://almaty.hh.kz/vacancy/80994262,,Медицина
Hotel Receptionist,72,от 200 000 до 250 000 KZT на руки,ТОО Милдом Отель,Вакансия опубликована 22 мая 2023 в Алматы,"Алматы, Абая, проспект Достык, 172",сменный график,Частичная занятость,E9,https://almaty.hh.kz/vacancy/79643025,,
Специалист по подбору персонала,118,з/п не указана,Kaspi.kz,Вакансия опубликована 18 мая 2023 в Алматы,"Алматы, Абая, проспект Абая, 26А",полный день,Полная занятость,Массовый подбор персонала;Адаптация персонала;Подбор персонала;Грамотная речь;Работа в команде;,https://almaty.hh.kz/vacancy/80627569,,Менеджмент
Фасовщик,40,от 120 000 KZT на руки,ТОО Pro Ice,Вакансия опубликована 17 мая 2023 в Алматы,"Алматы, Ауэзовский район",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80585189,,
Фасовщица/фасовщик,40,от 150 000 до 160 000 KZT на руки,"ИП Пласт продукт, ТМ (Ахмерова, ИП)",Вакансия опубликована 29 мая 2023 в Алматы,Алматы,полный день,Полная занятость,"Коммуникабельность, стрессоустойчивость;Спокойный;Честный;Стремление;Умение находить подход к людям;",https://almaty.hh.kz/vacancy/81207492,,
Оператор 1C,84,от 200 000 до 250 000 KZT на руки,ТОО Saia Group,Вакансия опубликована 18 мая 2023 в Алматы,"Алматы, улица Бокейханова, 49",полный день,Полная занятость,Пользователь ПК;Знание 1С;Работать в команде;оформление заказов;,https://almaty.hh.kz/vacancy/80640927,,IT
"Мастер (курьер-водитель) по компьютерам на личном автомобиле, мопеде",111,от 200 000 до 400 000 KZT до вычета налогов,ТОО ICEBERG-Service,Вакансия опубликована 27 мая 2023 в Алматы,"Алматы, улица Карасай Батыра, 185",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/81152092,,Сервисное обслуживание/производство
Промоутер / мерчендайзер,77,от 200 000 до 250 000 KZT на руки,ТОО Selena CA – Селена ЦА,Вакансия опубликована 4 мая 2023 в Алматы,Алматы,полный день,Полная занятость,Пользователь ПК;Консультирование;Грамотная речь;MS Internet Explorer;,https://almaty.hh.kz/vacancy/80084550,,
Медицинская сестра/Медицинский брат,64,от 150 000 до 190 000 KZT на руки,ТОО Медицинский центр «ХАК»,Вакансия опубликована 28 мая 2023 в Алматы,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80500193,,Медицина
Стажер SAP PP (Казахстан),40,з/п не указана,Dinord,Вакансия опубликована 11 мая 2023 в Алматы,Алматы,полный день,Стажировка,Английский язык;MS Visio;MS PowerPoint;SAP;,https://almaty.hh.kz/vacancy/80293739,,
Мастер по замене вентиляционных решеток,78,от 500 000 KZT на руки,ООО Домин,Вакансия опубликована 12 мая 2023 в Алматы,Алматы,полный день,Полная занятость,Мобильность;Желание расти и развиваться;Ремонтные работы;,https://almaty.hh.kz/vacancy/80364480,,
Ассистент экспедитора (отдел авиаперевозок),67,от 150 000 KZT на руки,ТОО Asstra Almaty,Вакансия опубликована 4 мая 2023 в Алматы,Алматы,полный день,Полная занятость,Работа в команде;Логистика;Обучение и развитие;Стремление к профессиональному росту;Авиаперевозки;Английский — B1 — Средний;,https://almaty.hh.kz/vacancy/80076241,,
Администратор интернет-кафе (ночной график) (район Алматы-1),40,от 140 000 до 190 000 KZT до вычета налогов,ТОО League of Gentlemen,Вакансия опубликована 29 мая 2023 в Алматы,"Алматы, улица Шолохова, 6",сменный график,Полная занятость,Управление персоналом;Пользователь ПК;Работа в команде;Обучение персонала;Ориентация на результат;Административное управление;Администрирование;Уверенный пользователь ПК;Администратор;Умение быстро находить контакт с людьми;Работать в команде;,https://almaty.hh.kz/vacancy/80895657,,
Стажер в Отдел информационных технологий,40,з/п не указана,ТОО Carlsberg Kazakhstan,Вакансия опубликована 29 мая 2023 в Алматы,"город Алматы, Райымбек батыра, улица Казыбаева, 270",полный день,Стажировка,Ответственность;Английский язык;Аналитическое мышление;Коммуникабельность;,https://almaty.hh.kz/vacancy/81219840,,
СММ специалист,3,от 100 000 до 150 000 KZT на руки,ИП Ногаева А.Б,Вакансия опубликована 28 мая 2023 в Алматы,"Алматы, Алатау, Москва, Сайран, улица Брусиловского, 167блок1",полный день,Полная занятость,Наполнение контентом;Смм;Маркетинг;Продажи;Прогрев;Сторисмэйкинг;Фото видео обработка;Мобилография;,https://almaty.hh.kz/vacancy/80515943,,Менеджмент
Ассистент педагога в английский Монтессори детский сад,132,от 170 000 KZT на руки,ТОО Smart Imperium,Вакансия опубликована 4 мая 2023 в Алматы,"Алматы, улица Наурызбай Батыра, 127блок2",полный день,Полная занятость,Английский язык;Обучение;Детская психология;,https://almaty.hh.kz/vacancy/80073011,,
Повар в кофейню,94,от 200 000 до 270 000 KZT на руки,ИП Ванилла Кунаева,Вакансия опубликована 27 мая 2023 в Алматы,"Алматы, улица Кунаева, 130",сменный график,Полная занятость,Стрессоустойчивость;Дисциплина;Аккуратность;,https://almaty.hh.kz/vacancy/81136619,,
Гид-экскурсовод,40,з/п не указана,ТОО Qyzylsai,Вакансия опубликована 15 мая 2023 в Алматы,"Алматы, Абая, улица Луганского, 54/6",сменный график,Полная занятость,"проведение опросов общественного мнения;Работа в условиях многозадачности;Коммуникабельность, стрессоустойчивость;Грамотная письменная речь;Экскурсионный туризм;Креативность;Работа с людьми;Пеший туризм;Умение работать с людьми;Высокая энергичность;услуги гида;",https://almaty.hh.kz/vacancy/80409716,,
Помощник администратора,8,от 60 000 KZT на руки,ТОО Genom (Education NonStop),Вакансия опубликована 12 мая 2023 в Алматы,"Алматы, Москва, микрорайон Таугуль-1, 59",сменный график,Частичная занятость,Английский — B2 — Средне-продвинутый;Казахский — C1 — Продвинутый;Русский — C1 — Продвинутый;,https://almaty.hh.kz/vacancy/80352383,,
Хостес кассир,140,от 150 000 до 300 000 KZT на руки,ТОО Cyber Place,Вакансия опубликована 18 мая 2023 в Алматы,"Алматы, улица Кажымукана, 49",полный день,Частичная занятость,E9,https://almaty.hh.kz/vacancy/80651100,,
Младший специалист технической поддержки,121,з/п не указана,ТОО One technologies,Вакансия опубликована 28 мая 2023 в Алматы,"Алматы, улица Тажибаевой, 155",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80996382,,
Специалист по делопроизводству,33,з/п не указана,ТОО ИНЖИНИРИНГОВАЯ КОМПАНИЯ КАЗГИПРОНЕФТЕТРАНС,Вакансия опубликована 26 мая 2023 в Алматы,"Алматы, проспект Райымбека, 160А",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/81068169,,Юриспруденция
Оператор 1С,40,от 250 000 KZT на руки,Филиал ТОО Бонус Корпорэйшн в г. Нур-Султан,Вакансия опубликована 23 мая 2023 в Алматы,"Алматы, микрорайон Кемел, улица Жадаукок, 26",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80877994,,
Спорт-лидер (Продавец-консультант в филиал ТРК Апорт Молл),40,от 240 000 KZT на руки,ТОО Декатлон РК,Вакансия опубликована 17 мая 2023 в Алматы,"Алматы, Ташкентский тракт, 17К",полный день,Полная занятость,Работа в команде;Ведение переговоров;Грамотная речь;Мерчандайзинг;Розничная торговля;Консультирование клиентов;Клиентоориентированность;,https://almaty.hh.kz/vacancy/79080626,,
