Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
Детский психолог,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли-сад ""Күлән-би""",Вакансия опубликована 05.02.2023,Адреса нет,полный день,Проектная работа,Характеристика структуры формирующегося психического дефекта в процессуальном заболевании;,https://enbek.kz/ru/vacancy/detskii-psikholog~2904722,Молодежная практика,
Педагог начальной школы,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли-сад ""Күлән-би""",Вакансия опубликована 04.02.2023,Адреса нет,полный день,Проектная работа,"Наличие квалификационной категории ""Педагог-мастер"";",https://enbek.kz/ru/vacancy/pedagog-nachalnoi-shkoly~2904473,Молодежная практика,
Инструктор по туризму,Культура и спорт,от 103 500 тенге,ИП КЕРИМКУЛОВ,Вакансия опубликована 03.02.2023,Адреса нет,полный день,Проектная работа,Проведение инструктажей по технике безопасности;,https://enbek.kz/ru/vacancy/instruktor-po-turizmu~2902417,Молодежная практика,
Ассистент стоматолога,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Центральная детская стоматологическая поликлиника Шымкент""",Вакансия опубликована 02.02.2023,Адреса нет,полный день,Проектная работа,Подготовка стоматологического  оборудования  и  аппаратуры  к работе;,https://enbek.kz/ru/vacancy/assistent-stomatologa~2904086,Первое рабочее место,Медицина
Домбрист,Культура и спорт,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Школа искусства Нурсат""",Вакансия опубликована 01.02.2023,Адреса нет,полный день,Проектная работа,Профессиональная игра на инструменте;,https://enbek.kz/ru/vacancy/dombrist~2893800,Молодежная практика,
Художник,Культура и спорт,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Школа искусства Нурсат""",Вакансия опубликована 31.01.2023,Адреса нет,полный день,Проектная работа,Работа в творческом коллективе с художником;,https://enbek.kz/ru/vacancy/khudozhnik~2889558,Молодежная практика,
Хореограф,Культура и спорт,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Школа искусства Нурсат""",Вакансия опубликована 31.01.2023,Адреса нет,полный день,Проектная работа,Умение создавать яркие сценические образы;,https://enbek.kz/ru/vacancy/khoreograf~2889556,Молодежная практика,
Преподаватель по физической культуре,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Медицинский колледж ""Қазақстан""",Вакансия опубликована 31.01.2023,Адреса нет,полный день,Проектная работа,Оценка физического состояния учащихся;,https://enbek.kz/ru/vacancy/prepodavatel-po-fizicheskoi-kulture~2887882,Молодежная практика,
Учитель изобразительного искусства,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Детский ясли-сад ""Kinder sity""",Вакансия опубликована 25.01.2023,Адреса нет,полный день,Проектная работа,Развитие творческих способностей учащихся;,https://enbek.kz/ru/vacancy/uchitel-izobrazitelnogo-iskusstva~2878586,Молодежная практика,
Логопед,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Детский ясли-сад ""Kinder sity""",Вакансия опубликована 25.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/logoped~2878590,Молодежная практика,
Воспитатель,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Детский ясли-сад ""Kinder sity""",Вакансия опубликована 25.01.2023,Адреса нет,полный день,Проектная работа,Проведение воспитательных мероприятий;,https://enbek.kz/ru/vacancy/vospitatel~2878591,Молодежная практика,
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""MedLifePlus""",Вакансия опубликована 24.01.2023,Адреса нет,полный день,Проектная работа,Сестринский уход;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2875504,Молодежная практика,Медицина
Программист приложений,IT и телекоммуникации,от 103 500 тенге,"Аль-Фарабийский районный филиал города Шымкент общественного объединения ""Партия ""AMANAT""",Вакансия опубликована 19.01.2023,Адреса нет,полный день,Проектная работа,Координация проверки результатов тестирования приложений;,https://enbek.kz/ru/vacancy/programmist-prilozhenii~2851124,Молодежная практика,IT
Юрист,Юриспруденция,от 103 500 тенге,"Аль-Фарабийский районный филиал города Шымкент общественного объединения ""Партия ""AMANAT""",Вакансия опубликована 19.01.2023,Адреса нет,полный день,Проектная работа,Заключение договоров и контрактов;,https://enbek.kz/ru/vacancy/yurist~2851125,Молодежная практика,Юриспруденция
Модельер-конструктор,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью Торгово-промышленная компания ""ALLIANCE""",Вакансия опубликована 19.01.2023,Адреса нет,полный день,Проектная работа,Расчет изделия и отделочных деталей по плотности вязания;,https://enbek.kz/ru/vacancy/modeler-konstruktor~2854071,Молодежная практика,Сервисное обслуживание/производство
Логопед-дефектолог,Образование и воспитание,от 103 500 тенге,ИП МАМЫРОВА,Вакансия опубликована 17.01.2023,Адреса нет,полный день,Проектная работа,Работа с учащимися с особыми потребностями;,https://enbek.kz/ru/vacancy/logoped-defektolog~2842798,Молодежная практика,
Инженер-технолог (общий профиль),Производство,от 103 500 тенге,"Товарищества с ограниченной ответственностью ""KARLSKRONA LC AB""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Анализ качества сырья и готовой продукции;,https://enbek.kz/ru/vacancy/inzhener-tekhnolog-(obshchii-profil)~2849481,Молодежная практика,Сервисное обслуживание/производство
Плавильщик металла и сплавов,Производство,от 103 500 тенге,"Товарищества с ограниченной ответственностью ""KARLSKRONA LC AB""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Литье деталей из расплавленного металла;,https://enbek.kz/ru/vacancy/plavilshchik-metalla-i-splavov~2849482,Молодежная практика,Сервисное обслуживание/производство
Токарь,Производство,от 103 500 тенге,"Товарищества с ограниченной ответственностью ""KARLSKRONA LC AB""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Чтение чертежей и схем;,https://enbek.kz/ru/vacancy/tokar~2849483,Молодежная практика,Сервисное обслуживание/производство
Инженер по ремонту и обслуживанию технологического оборудования,Производство,от 103 500 тенге,"Товарищества с ограниченной ответственностью ""KARLSKRONA LC AB""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Чтение чертежей и схем;,https://enbek.kz/ru/vacancy/inzhener-po-remontu-i-obsluzhivaniyu-tekhnologicheskogo-oborudovaniya~2849484,Молодежная практика,Сервисное обслуживание/производство
Слесарь-электромонтажник,Производство,от 103 500 тенге,"Товарищества с ограниченной ответственностью ""KARLSKRONA LC AB""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Чтение чертежей и схем;,https://enbek.kz/ru/vacancy/slesar-elektromontazhnik~2849485,Молодежная практика,Сервисное обслуживание/производство
Инженер по качеству,Производство,от 103 500 тенге,"Товарищества с ограниченной ответственностью ""KARLSKRONA LC AB""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Word;,https://enbek.kz/ru/vacancy/inzhener-po-kachestvu~2849486,Молодежная практика,Сервисное обслуживание/производство
Инженер-конструктор,Производство,от 103 500 тенге,"Товарищества с ограниченной ответственностью ""KARLSKRONA LC AB""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,CAD/CAM/CAE;,https://enbek.kz/ru/vacancy/inzhener-konstruktor~2849488,Молодежная практика,Сервисное обслуживание/производство
Инженер-технолог-металлург,Производство,от 103 500 тенге,"Товарищества с ограниченной ответственностью ""KARLSKRONA LC AB""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Знание основ металлургии;,https://enbek.kz/ru/vacancy/inzhener-tekhnolog-metallurg~2849489,Молодежная практика,Сервисное обслуживание/производство
Юрист,Юриспруденция,от 103 500 тенге,Адвокат Арутюнян Эдуард Александрович,Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2838380,Молодежная практика,Юриспруденция
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,ИП Менлібаева,Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2840544,Молодежная практика,Медицина
Педагог начальной школы,Образование и воспитание,от 103 500 тенге,ИП Менлібаева,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Разработка обучающих программ;,https://enbek.kz/ru/vacancy/pedagog-nachalnoi-shkoly~2840545,Молодежная практика,
Учитель иностранного языка,Образование и воспитание,от 103 500 тенге,ИП Менлібаева,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~2840546,Молодежная практика,
Ткач,Производство,от 103 500 тенге,Sagira Gold,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Наладка вязального оборудования;,https://enbek.kz/ru/vacancy/tkach~2849779,Молодежная практика,Сервисное обслуживание/производство
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,Sagira Gold,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Проведение анализа требований потребителей согласно результатам маркетинговых исследований;,https://enbek.kz/ru/vacancy/smm-menedzher~2849778,Молодежная практика,Журналистика
Инженер-электрик,Энергетика,от 103 500 тенге,Sagira Gold,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Анализ состояния и режима работы линий электропередачи;,https://enbek.kz/ru/vacancy/inzhener-elektrik~2849780,Молодежная практика,Сервисное обслуживание/производство
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью """"PRO-uchet""""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2833324,Молодежная практика,Финансы
Учитель физической культуры и спорта,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли сад ""Айсат""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Проведение аттестации профессионального уровня;,https://enbek.kz/ru/vacancy/uchitel-fizicheskoi-kultury-i-sporta~2833438,Молодежная практика,
Учитель русского языка и литературы,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли сад ""Айсат""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Монтаж и демонтаж аккумуляторов;,https://enbek.kz/ru/vacancy/uchitel-russkogo-yazyka-i-literatury~2833439,Молодежная практика,
Преподаватель ритмики и хореографии,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли сад ""Айсат""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Знание основ теории музыки и сольфеджио;,https://enbek.kz/ru/vacancy/prepodavatel-ritmiki-i-khoreografii~2833441,Молодежная практика,
Логопед-дефектолог,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли сад ""Айсат""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Оказание помощи инвалидам и лицам с ограниченными возможностями здоровья;,https://enbek.kz/ru/vacancy/logoped-defektolog~2833443,Молодежная практика,
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли сад ""Айсат""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Подготовка пациента к лечению;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2833444,Молодежная практика,Медицина
Воспитатель,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли сад ""Айсат""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,"Сотрудничество с родителями, социальными партнерами;",https://enbek.kz/ru/vacancy/vospitatel~2833445,Молодежная практика,
Няня в детском саду,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли сад ""Айсат""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Оказание первой медицинской помощи;,https://enbek.kz/ru/vacancy/nyanya-v-detskom-sadu~2833453,Первое рабочее место,
Воспитатель,Образование и воспитание,от 103 500 тенге,"Государственное коммунальное казенное предприятие ""Ясли-сад ""№27 ""Сәт"" управления образования города Шымкент""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Проведение занятия для творческого развития детей;,https://enbek.kz/ru/vacancy/vospitatel~2843663,Молодежная практика,
Учитель иностранного языка,Образование и воспитание,от 103 500 тенге,"ИП ""Камшыбаева""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Владение современными технологиями и методиками преподавания;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~2829463,Молодежная практика,
Монтажник окон,Строительство и архитектура,от 103 500 тенге,Мега гроуп (Mega Group),Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Безопасное выполнение монтажных и демонтажных работ;,https://enbek.kz/ru/vacancy/montazhnik-okon~2841450,Первое рабочее место,Строительство и архитектура
Ветеринарный врач,Медицина и фармацевтика,от 103 500 тенге,"Государственное коммунальное предприятие на праве хозяйственного ведения ""Ветеринарная служба"" управлении сельского хозяйства и ветеринарии города Шымкент",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Проведение ветеринарно-санитарных, профилактических и лечебных мероприятий;",https://enbek.kz/ru/vacancy/veterinarnyi-vrach~2839319,Молодежная практика,Медицина
Слесарь по обслуживанию тепловых сетей,Энергетика,от 103 500 тенге,"Государственное коммунальное предприятие ""Куатжылуорталык-3"" Управления энергетики и развития инфраструктуры города Шымкент""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Выполнение электро-слесарных работ;,https://enbek.kz/ru/vacancy/slesar-po-obsluzhivaniyu-teplovykh-setei~2838620,Молодежная практика,Сервисное обслуживание/производство
Экономист,Финансы и бухучет,от 103 500 тенге,Палата предпринимателей города Шымкент,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Внедрение плановой и учетной документации;,https://enbek.kz/ru/vacancy/ekonomist~2824035,Молодежная практика,Финансы
Ассистент стоматолога,Медицина и фармацевтика,от 103 500 тенге,"ИП ""БИОМЕТ""орталығы",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Лечение травм зубов, повреждений мягких тканей лица и полости рта;",https://enbek.kz/ru/vacancy/assistent-stomatologa~2827623,Молодежная практика,Медицина
Врач-стоматолог,Медицина и фармацевтика,от 103 500 тенге,ИП ДОСБОЛГАНОВ,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Выполнение анестезии для проведения терапевтического, хирургического лечения у детей;",https://enbek.kz/ru/vacancy/vrach-stomatolog~2828399,Молодежная практика,Медицина
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,ИП ДОСБОЛГАНОВ,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Оказание доврачебной медицинской помощи;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2828400,Молодежная практика,Медицина
Дантист,Медицина и фармацевтика,от 103 500 тенге,ИП ДОСБОЛГАНОВ,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Подготовка стоматологического  оборудования  и  аппаратуры  к работе;,https://enbek.kz/ru/vacancy/dantist~2828401,Молодежная практика,Медицина
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"Шымкентский городской филиал Общественного Объединения ""Общества Красного Полумесяца Республики Казахстан""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Оказание первой медицинской помощи;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2828785,Молодежная практика,Медицина
Воспитатель,Образование и воспитание,от 103 500 тенге,"Шымкентский городской филиал Общественного Объединения ""Общества Красного Полумесяца Республики Казахстан""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Знание методов диагностики личностного потенциала обучающего;,https://enbek.kz/ru/vacancy/vospitatel~2828789,Молодежная практика,
Юрист,Юриспруденция,от 103 500 тенге,"Шымкентский городской филиал Общественного Объединения ""Общества Красного Полумесяца Республики Казахстан""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Рассмотрение жалоб и претензий по спорным вопросам;,https://enbek.kz/ru/vacancy/yurist~2828790,Молодежная практика,Юриспруденция
Фармацевт (средней квалификации),Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""NadiaPharm""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Общие знания фармацевтики;,https://enbek.kz/ru/vacancy/farmacevt-(srednei-kvalifikacii)~2828966,Молодежная практика,Медицина
Геодезист,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""GeoMaster-13""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Камеральная обработка материалов инженерно -геодезических и -гидрографических работ;,https://enbek.kz/ru/vacancy/geodezist~2835040,Молодежная практика,Строительство и архитектура
Офис-менеджер,HR и секретариат,от 103 500 тенге,ЧСИ ТОГИСБАЕВ РУСЛАН МИЯТБЕКОВИЧ,Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Организация работы офиса;,https://enbek.kz/ru/vacancy/ofis-menedzher~2831585,Молодежная практика,Менеджмент
Ассистент по работе с персоналом,HR и секретариат,от 103 500 тенге,ЧСИ ТОГИСБАЕВ РУСЛАН МИЯТБЕКОВИЧ,Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Хранение и заполнение трудовых книжек и иных документов;,https://enbek.kz/ru/vacancy/assistent-po-rabote-s-personalom~2831587,Молодежная практика,Менеджмент
Администратор локальной сети,IT и телекоммуникации,от 103 500 тенге,ЧСИ ТОГИСБАЕВ РУСЛАН МИЯТБЕКОВИЧ,Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Устранение сбоев и отказов сетевых устройств и операционных систем;,https://enbek.kz/ru/vacancy/administrator-lokalnoi-seti~2831588,Молодежная практика,IT
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,ЧСИ ТОГИСБАЕВ РУСЛАН МИЯТБЕКОВИЧ,Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Учет денежных средств;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2831589,Молодежная практика,Финансы
Бухгалтер,Финансы и бухучет,от 103 500 тенге,ЧСИ ТОГИСБАЕВ РУСЛАН МИЯТБЕКОВИЧ,Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2831590,Молодежная практика,Финансы
Учитель иностранного языка,Образование и воспитание,от 103 500 тенге,БУЛЕГЕНОВ АБЗАЛ ЕРСУЛТАНОВИЧ,Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~2820917,Первое рабочее место,
Няня в детском саду,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Детский сад ""Айсултан 1""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Уход за младенцем;,https://enbek.kz/ru/vacancy/nyanya-v-detskom-sadu~2822606,Молодежная практика,
Коллектор по взысканию задолженности,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Коллекторское агентство ""ТАЙМ ИНВЕСТ""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Взаимодействие с клиентами;,https://enbek.kz/ru/vacancy/kollektor-po-vzyskaniyu-zadolzhennosti~2829689,Первое рабочее место,Финансы
Оценщик недвижимости,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Бағалау SK""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Изучение спроса и предложений на рынке недвижимости;,https://enbek.kz/ru/vacancy/ocenshchik-nedvizhimosti~2815355,Первое рабочее место,Финансы
Техник-программист,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Корпорация ""Asyl Arman""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Испытание узлов и деталей для промышленного робота;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2815551,Молодежная практика,IT
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Корпорация ""Asyl Arman""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Ведение документации и формирование отчетности;,https://enbek.kz/ru/vacancy/deloproizvoditel~2815552,Молодежная практика,Менеджмент
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Корпорация ""Asyl Arman""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Начисление и перечисление налоговых и других обязательных платежей;,https://enbek.kz/ru/vacancy/bukhgalter~2815554,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Корпорация ""Asyl Arman""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2815555,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,ИП KAUSAR GROUP,Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2816010,Молодежная практика,Финансы
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли сад ""Арыстан""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Сестринский уход;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2816402,Молодежная практика,Медицина
Педагог начальной школы,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли сад ""Арыстан""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Организация учебно-воспитательного процесса;,https://enbek.kz/ru/vacancy/pedagog-nachalnoi-shkoly~2816404,Молодежная практика,
Воспитатель,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли сад ""Арыстан""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,"Сотрудничество с родителями, социальными партнерами;",https://enbek.kz/ru/vacancy/vospitatel~2816405,Молодежная практика,
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли сад ""Арыстан""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2816421,Первое рабочее место,Менеджмент
Экономист,Финансы и бухучет,от 103 500 тенге,ИП Розметов Д.Ш,Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Внедрение плановой и учетной документации;,https://enbek.kz/ru/vacancy/ekonomist~2817501,Первое рабочее место,Финансы
Экономист-аналитик,Наука и консалтинг,от 103 500 тенге,"Коммунальное государственное учреждение ""Информационно-коммуникационный центр"" управления внутренней политики и по делам молодежи города Шымкент",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Контроль финансово-экономической деятельности организации;,https://enbek.kz/ru/vacancy/ekonomist-analitik~2818154,Молодежная практика,Наука
Швея,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Швейная фабрика ""Гаухар""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Работа на швейном оборудовании различного типа;,https://enbek.kz/ru/vacancy/shveya~2818694,Молодежная практика,Сервисное обслуживание/производство
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Клиника КардиоМед""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2818804,Молодежная практика,Финансы
Экономист,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Клиника КардиоМед""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Внедрение плановой и учетной документации;,https://enbek.kz/ru/vacancy/ekonomist~2818805,Молодежная практика,Финансы
Врач-кардиолог,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Клиника КардиоМед""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,"Назначение и проведение лечения, выполнение медицинских манипуляций;",https://enbek.kz/ru/vacancy/vrach-kardiolog~2818806,Молодежная практика,Медицина
Лаборант (средней квалификации),Наука и консалтинг,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Клиника КардиоМед""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Входной контроль сырья и готовой продукции;,https://enbek.kz/ru/vacancy/laborant-(srednei-kvalifikacii)~2818807,Молодежная практика,Наука
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Клиника КардиоМед""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Сестринский уход;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2818808,Молодежная практика,Медицина
Преподаватель ритмики и хореографии,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Детский сад ""Дүйсенбек""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Развитие творческих способностей учащихся;,https://enbek.kz/ru/vacancy/prepodavatel-ritmiki-i-khoreografii~2819036,Молодежная практика,
Учитель иностранного языка,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Детский сад ""Дүйсенбек""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~2819037,Молодежная практика,
Учитель физической культуры и спорта,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Детский сад ""Дүйсенбек""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Проведение аттестации профессионального уровня;,https://enbek.kz/ru/vacancy/uchitel-fizicheskoi-kultury-i-sporta~2819038,Молодежная практика,
Учитель русского языка и литературы,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Детский сад ""Дүйсенбек""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/uchitel-russkogo-yazyka-i-literatury~2819039,Молодежная практика,
