Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
Инженер ПТО,Строительство и архитектура,от 103 500 тенге,Айжан строй,Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Определение объемов строительных и ремонтных работ;,https://enbek.kz/ru/vacancy/inzhener-pto~2992154,Молодежная практика,Строительство и архитектура
Бухгалтер,Финансы и бухучет,от 103 500 тенге,Айжан строй,Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2992155,Молодежная практика,Финансы
Инженер ПТО,Строительство и архитектура,от 103 500 тенге,ИП Азалия,Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Контроль качества проектно-сметной документации;,https://enbek.kz/ru/vacancy/inzhener-pto~2992149,Молодежная практика,Строительство и архитектура
Инженер по качеству,Строительство и архитектура,от 103 500 тенге,ИП ДЖУМАГАЛИЕВА,Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Контроль качества работ;,https://enbek.kz/ru/vacancy/inzhener-po-kachestvu~2992080,Молодежная практика,Строительство и архитектура
Инженер ПТО,Строительство и архитектура,от 103 500 тенге,ИП ДЖУМАГАЛИЕВА,Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Определение объемов строительных и ремонтных работ;,https://enbek.kz/ru/vacancy/inzhener-pto~2992081,Молодежная практика,Строительство и архитектура
Бухгалтер,Финансы и бухучет,от 103 500 тенге,ИП ДЖУМАГАЛИЕВА,Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2992082,Молодежная практика,Финансы
Помощник юриста,Юриспруденция,от 103 500 тенге,"Общественный фонд ""Центр правовой поддержки ""Алас""",Вакансия опубликована 17.03.2023,Адреса нет,полный день,Проектная работа,Работа с претензиями;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2986002,Молодежная практика,Юриспруденция
Архитектор проектировщик,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Apollyon""",Вакансия опубликована 16.03.2023,Адреса нет,полный день,Проектная работа,Разработка проектной документации;,https://enbek.kz/ru/vacancy/arkhitektor-proektirovshchik~2984241,Молодежная практика,Строительство и архитектура
Монтажник связи-кабельщик,IT и телекоммуникации,от 103 500 тенге,GLOBALсеть,Вакансия опубликована 16.03.2023,Адреса нет,полный день,Проектная работа,"Монтаж и настройка систем видеонаблюдения, СКУД организации;",https://enbek.kz/ru/vacancy/montazhnik-svyazi-kabelshchik~2987689,Первое рабочее место,IT
Журналист,Маркетинг и СМИ,от 103 500 тенге,"Мангыстауский областной филиал акционерного общества ""Республиканская Телерадиокорпорация ""Казахстан""",Вакансия опубликована 16.03.2023,Адреса нет,полный день,Проектная работа,"Сбор местных, национальных и международных новостей посредством интервью;",https://enbek.kz/ru/vacancy/zhurnalist~2986906,Молодежная практика,Журналистика
Преподаватель (в системе дошкольного воспитания и обучения),Образование и воспитание,от 103 500 тенге,ИП Smart kids Aktau,Вакансия опубликована 15.03.2023,Адреса нет,полный день,Проектная работа,Умение выстраивать коммуникацию на нескольких языках;,https://enbek.kz/ru/vacancy/prepodavatel-(v-sisteme-doshkolnogo-vospitaniya-i-obucheniya)~2986101,Молодежная практика,
Переводчик устной речи,Наука и консалтинг,от 103 500 тенге,Elite business,Вакансия опубликована 15.03.2023,Адреса нет,полный день,Проектная работа,"Перевод устной, письменной или жестовой речи в тактильную  азбуку;",https://enbek.kz/ru/vacancy/perevodchik-ustnoi-rechi~2984522,Молодежная практика,Наука
Техник-программист,IT и телекоммуникации,от 103 500 тенге,Elite business,Вакансия опубликована 15.03.2023,Адреса нет,полный день,Проектная работа,"Исправление неисправностей компьютеров, периферийного оборудования и программного обеспечения;",https://enbek.kz/ru/vacancy/tekhnik-programmist~2984521,Молодежная практика,IT
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,ИП НАГЫШБЕКОВА МЕРУЕРТ РАХМАНБАЕВНА,Вакансия опубликована 15.03.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/smm-menedzher~2978482,Первое рабочее место,Журналистика
Инженер по проектно-сметной работе,Строительство и архитектура,от 103 500 тенге,ИП ДЖУМАГАЛИЕВА,Вакансия опубликована 13.03.2023,Адреса нет,полный день,Проектная работа,Составление сметной стоимости строительства и разработка документации;,https://enbek.kz/ru/vacancy/inzhener-po-proektno-smetnoi-rabote~2970104,Первое рабочее место,Строительство и архитектура
Бухгалтер,Финансы и бухучет,от 103 500 тенге,ИП ДЖУМАГАЛИЕВА,Вакансия опубликована 13.03.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2970105,Первое рабочее место,Финансы
Штукатур,Строительство и архитектура,от 103 500 тенге,ӘБДІБАЕВА,Вакансия опубликована 10.03.2023,Адреса нет,полный день,Проектная работа,Выполнение внешний штукатурки стен;,https://enbek.kz/ru/vacancy/shtukatur~2977890,Первое рабочее место,Строительство и архитектура
Бухгалтер-кассир,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""СЕРЕБРЯНЫЙ РАЗУМ""",Вакансия опубликована 10.03.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter-kassir~2975563,Первое рабочее место,Финансы
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,Ип Бергенбаева,Вакансия опубликована 07.03.2023,Адреса нет,полный день,Проектная работа,Учет денежных средств;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2970102,Первое рабочее место,Финансы
Ассистент стоматолога,Медицина и фармацевтика,от 103 500 тенге,Берекетова А.Ж.,Вакансия опубликована 07.03.2023,Адреса нет,полный день,Проектная работа,"Лечение кариеса, некариозных поражений твердых тканей временных, постоянных зубов с несформированными корнями;",https://enbek.kz/ru/vacancy/assistent-stomatologa~2962761,Молодежная практика,Медицина
Видеооператор,Маркетинг и СМИ,от 103 500 тенге,ИП Қуанышқалиев Самғау,Вакансия опубликована 06.03.2023,Адреса нет,полный день,Проектная работа,"Монтаж, озвучивание, синхронизация и согласование всех звуковых материалов;",https://enbek.kz/ru/vacancy/videooperator~2968865,Молодежная практика,Журналистика
Помощник юриста,Юриспруденция,от 103 500 тенге,Частный нотариус г. Актау Ахметова Гульнара Сатыбалдыевна,Вакансия опубликована 05.03.2023,Адреса нет,полный день,Проектная работа,Работа с документами;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2967061,Первое рабочее место,Юриспруденция
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Apollyon""",Вакансия опубликована 04.03.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/smm-menedzher~2966901,Первое рабочее место,Журналистика
Геодезист,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Apollyon""",Вакансия опубликована 04.03.2023,Адреса нет,полный день,Проектная работа,Геодезическая съемка участка работ;,https://enbek.kz/ru/vacancy/geodezist~2966902,Первое рабочее место,Строительство и архитектура
Электромонтер (общий профиль),Энергетика,от 103 500 тенге,МУНАЙТБАСОВ АСЫЛБЕК ИСМАГАЛЫЕВИЧ,Вакансия опубликована 03.03.2023,Адреса нет,полный день,Проектная работа,Выполнение электромонтажных работ;,https://enbek.kz/ru/vacancy/elektromonter-(obshchii-profil)~2956073,Молодежная практика,Сервисное обслуживание/производство
Юрист,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""CinemaTechnology""",Вакансия опубликована 01.03.2023,Адреса нет,полный день,Проектная работа,Заключение договоров и контрактов;,https://enbek.kz/ru/vacancy/yurist~2951424,Молодежная практика,Юриспруденция
Юрист,Юриспруденция,от 103 500 тенге,"Мангистауское областное молодежное общественное объединение ""За будущее Казахстана""",Вакансия опубликована 01.03.2023,Адреса нет,полный день,Проектная работа,Заключение договоров и контрактов;,https://enbek.kz/ru/vacancy/yurist~2951426,Молодежная практика,Юриспруденция
Юрист,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Gold Caspiy""",Вакансия опубликована 01.03.2023,Адреса нет,полный день,Проектная работа,Заключение договоров и контрактов;,https://enbek.kz/ru/vacancy/yurist~2951428,Молодежная практика,Юриспруденция
Юрист,Юриспруденция,от 103 500 тенге,КХ АЙСА ДАНИЯР АЙСАҰЛЫ,Вакансия опубликована 01.03.2023,Адреса нет,полный день,Проектная работа,Заключение договоров и контрактов;,https://enbek.kz/ru/vacancy/yurist~2951430,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""West Dala"" ""Вест Дала""",Вакансия опубликована 28.02.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2949054,Молодежная практика,Финансы
Бухгалтер,Финансы и бухучет,от 103 500 тенге,ИП Азалия,Вакансия опубликована 22.02.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2944672,Молодежная практика,Финансы
Инженер ПТО,Строительство и архитектура,от 103 500 тенге,Ип Бергенбаева,Вакансия опубликована 22.02.2023,Адреса нет,полный день,Проектная работа,Согласование и предоставление сметной документации;,https://enbek.kz/ru/vacancy/inzhener-pto~2944685,Молодежная практика,Строительство и архитектура
Медицинская(ий) сестра/брат общей практики,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Kinder Star""",Вакансия опубликована 22.02.2023,Адреса нет,полный день,Проектная работа,Сестринский уход;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat-obshchei-praktiki~2934619,Молодежная практика,Медицина
Воспитатель,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Kinder Star""",Вакансия опубликована 22.02.2023,Адреса нет,полный день,Проектная работа,Проведение занятия для творческого развития детей;,https://enbek.kz/ru/vacancy/vospitatel~2934620,Молодежная практика,
Психолог,Медицина и фармацевтика,от 103 500 тенге,"Частное Учреждение Мангистауский высший многопрофильный колледж ""Келешек""",Вакансия опубликована 21.02.2023,Адреса нет,полный день,Проектная работа,Оценка психологического состояния учащегося;,https://enbek.kz/ru/vacancy/psikholog~2938879,Молодежная практика,Медицина
Медицинский массажист,Медицина и фармацевтика,от 103 500 тенге,"Общественное объединение инвалидов ""АМАНАТ ЖӘРДЕМ""",Вакансия опубликована 21.02.2023,Адреса нет,полный день,Проектная работа,Сестринский уход;,https://enbek.kz/ru/vacancy/medicinskii-massazhist~2936396,Молодежная практика,Медицина
Помощник юриста,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Управление Комитета по правовой статистике и специальным учетам Генеральной прокуратуры Республики Казахстан по Мангистауской области""",Вакансия опубликована 21.02.2023,Адреса нет,полный день,Проектная работа,Проверка соответствия законодательству документов;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2942938,Молодежная практика,Юриспруденция
Педагог начальной школы,Образование и воспитание,от 103 500 тенге,"ИП БЕКБУЛАТОВА Г.Т. Интеллектуальный центр ""Самрук""",Вакансия опубликована 21.02.2023,Адреса нет,полный день,Проектная работа,Проведение занятия для творческого развития детей;,https://enbek.kz/ru/vacancy/pedagog-nachalnoi-shkoly~2942479,Молодежная практика,
Бухгалтер (средней квалификации),Финансы и бухучет,от 103 500 тенге,ИП HOLIKA,Вакансия опубликована 21.02.2023,Адреса нет,полный день,Проектная работа,Учет товарно-материальных ценностей;,https://enbek.kz/ru/vacancy/bukhgalter-(srednei-kvalifikacii)~2936436,Молодежная практика,Финансы
Ассистент бухгалтера,Финансы и бухучет,от 103 500 тенге,ИП АБУОВА,Вакансия опубликована 21.02.2023,Адреса нет,полный день,Проектная работа,Учет денежных средств;,https://enbek.kz/ru/vacancy/assistent-bukhgaltera~2942018,Молодежная практика,Финансы
Консультант по вопросам управления и ведения бизнеса,Наука и консалтинг,от 103 500 тенге,"Samga Academy""  тұлғалық дамыту орталығы",Вакансия опубликована 21.02.2023,Адреса нет,полный день,Проектная работа,Прогнозирование рисков и их минимизация;,https://enbek.kz/ru/vacancy/konsultant-po-voprosam-upravleniya-i-vedeniya-biznesa~2941880,Молодежная практика,Наука
Художник,Культура и спорт,от 103 500 тенге,Гульнара,Вакансия опубликована 21.02.2023,Адреса нет,полный день,Проектная работа,Работа в творческом коллективе с художником;,https://enbek.kz/ru/vacancy/khudozhnik~2941038,Молодежная практика,
Хореограф,Культура и спорт,от 103 500 тенге,Гульнара,Вакансия опубликована 21.02.2023,Адреса нет,полный день,Проектная работа,Основы музыкальной грамоты и хореографии;,https://enbek.kz/ru/vacancy/khoreograf~2941039,Молодежная практика,
Домбрист,Культура и спорт,от 103 500 тенге,Гульнара,Вакансия опубликована 21.02.2023,Адреса нет,полный день,Проектная работа,"Наличие вокальных данных, музыкального слуха и чувства ритма;",https://enbek.kz/ru/vacancy/dombrist~2941040,Молодежная практика,
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,ИП Бекбосынова,Вакансия опубликована 20.02.2023,Адреса нет,полный день,Проектная работа,Учет денежных средств;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2938563,Молодежная практика,Финансы
Ассистент бухгалтера,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Арайка""",Вакансия опубликована 20.02.2023,Адреса нет,полный день,Проектная работа,Учет денежных средств;,https://enbek.kz/ru/vacancy/assistent-bukhgaltera~2940978,Молодежная практика,Финансы
Экономист,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Аппарат акима Мангистауской области""",Вакансия опубликована 20.02.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/ekonomist~2939025,Молодежная практика,Финансы
Учитель начальных классов,Образование и воспитание,от 103 500 тенге,"ИП ""Бисенбаев Ж.""",Вакансия опубликована 20.02.2023,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/uchitel-nachalnykh-klassov~2939840,Первое рабочее место,
Ассистент (общий профиль),HR и секретариат,от 103 500 тенге,"Государственное учреждение ""Аппарат акима Мангистауской области""",Вакансия опубликована 20.02.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/assistent-(obshchii-profil)~2939024,Молодежная практика,Менеджмент
Ассистент бухгалтера,Финансы и бухучет,от 103 500 тенге,ИП Танбаевна,Вакансия опубликована 20.02.2023,Адреса нет,полный день,Проектная работа,Учет денежных средств;,https://enbek.kz/ru/vacancy/assistent-bukhgaltera~2938574,Молодежная практика,Финансы
Бухгалтер,Финансы и бухучет,от 103 500 тенге,ИП Куанышова Л.С.,Вакансия опубликована 20.02.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2930734,Первое рабочее место,Финансы
Учитель истории,Образование и воспитание,от 103 500 тенге,ИП Құрманғалиқызы Меруерт,Вакансия опубликована 19.02.2023,Адреса нет,полный день,Проектная работа,Преподавание предметов на казахском языке;,https://enbek.kz/ru/vacancy/uchitel-istorii~2937499,Молодежная практика,
Учитель физики,Образование и воспитание,от 103 500 тенге,ИП Құрманғалиқызы Меруерт,Вакансия опубликована 19.02.2023,Адреса нет,полный день,Проектная работа,Планирование учебного занятия;,https://enbek.kz/ru/vacancy/uchitel-fiziki~2937500,Молодежная практика,
Учитель изобразительного искусства,Образование и воспитание,от 103 500 тенге,ИП Құрманғалиқызы Меруерт,Вакансия опубликована 19.02.2023,Адреса нет,полный день,Проектная работа,Разработка эскизов рисунков;,https://enbek.kz/ru/vacancy/uchitel-izobrazitelnogo-iskusstva~2937501,Молодежная практика,
Учитель казахского языка и литературы,Образование и воспитание,от 103 500 тенге,ИП Құрманғалиқызы Меруерт,Вакансия опубликована 19.02.2023,Адреса нет,полный день,Проектная работа,Преподавание предметов на казахском языке;,https://enbek.kz/ru/vacancy/uchitel-kazakhskogo-yazyka-i-literatury~2937503,Молодежная практика,
Учитель математики (алгебра и геометрия),Образование и воспитание,от 103 500 тенге,ИП Құрманғалиқызы Меруерт,Вакансия опубликована 19.02.2023,Адреса нет,полный день,Проектная работа,Планирование учебного занятия;,https://enbek.kz/ru/vacancy/uchitel-matematiki-(algebra-i-geometriya)~2937504,Молодежная практика,
Учитель начальных классов,Образование и воспитание,от 103 500 тенге,ИП Құрманғалиқызы Меруерт,Вакансия опубликована 19.02.2023,Адреса нет,полный день,Проектная работа,Организация учебно-воспитательного процесса;,https://enbek.kz/ru/vacancy/uchitel-nachalnykh-klassov~2937505,Молодежная практика,
Преподаватель вокала (пения),Образование и воспитание,от 103 500 тенге,ИП Құрманғалиқызы Меруерт,Вакансия опубликована 19.02.2023,Адреса нет,полный день,Проектная работа,Подготовка инструментальной музыкальной программы;,https://enbek.kz/ru/vacancy/prepodavatel-vokala-(peniya)~2937506,Молодежная практика,
Преподаватель колледжа в области гуманитарных наук (кроме языковых дисциплин),Образование и воспитание,от 103 500 тенге,"Государственное коммунальное казенное предприятие «Мангистауский областной центр научно-методический и культурно-досуговой деятельности» Управления культуры, архивов и документации Мангистауской области",Вакансия опубликована 17.02.2023,Адреса нет,полный день,Проектная работа,"Использование инновационных форм, методов и средств обучения;",https://enbek.kz/ru/vacancy/prepodavatel-kolledzha-v-oblasti-gumanitarnykh-nauk-(krome-yazykovykh-disciplin)~2936877,Молодежная практика,
Юрист,Юриспруденция,от 103 500 тенге,"Государственное коммунальное казенное предприятие «Мангистауский областной центр научно-методический и культурно-досуговой деятельности» Управления культуры, архивов и документации Мангистауской области",Вакансия опубликована 17.02.2023,Адреса нет,полный день,Проектная работа,Рассмотрение жалоб и претензий по спорным вопросам;,https://enbek.kz/ru/vacancy/yurist~2936878,Молодежная практика,Юриспруденция
Швея,Производство,от 103 500 тенге,ИП ЗИНАЛИЕВА А.О.,Вакансия опубликована 17.02.2023,Адреса нет,полный день,Проектная работа,Работа на швейном оборудовании различного типа;,https://enbek.kz/ru/vacancy/shveya~2936941,Молодежная практика,Сервисное обслуживание/производство
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Прокуратура Мангистауской области""",Вакансия опубликована 17.02.2023,Адреса нет,полный день,Проектная работа,Обслуживание физических и юридических лиц;,https://enbek.kz/ru/vacancy/yurist~2936427,Молодежная практика,Юриспруденция
Дизайнер по одежде,Производство,от 103 500 тенге,"ИП ""АЯЛАН""",Вакансия опубликована 17.02.2023,Адреса нет,полный день,Проектная работа,Изготовление лекал;,https://enbek.kz/ru/vacancy/dizainer-po-odezhde~2936618,Молодежная практика,Сервисное обслуживание/производство
Финансист,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Аппарат акима города Актау""",Вакансия опубликована 17.02.2023,Адреса нет,полный день,Проектная работа,Финансовое планирование;,https://enbek.kz/ru/vacancy/finansist~2950977,Молодежная практика,Финансы
Личный помощник,HR и секретариат,от 103 500 тенге,"Мангистауский областной филиал общественного объединения ""Молодежное крыло ""Жастар рухы"" при партии ""AMANAT""",Вакансия опубликована 17.02.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/lichnyi-pomoshchnik~2926135,Молодежная практика,Менеджмент
Ассистент (общий профиль),HR и секретариат,от 103 500 тенге,"Мангистауский областной филиал общественного объединения ""Молодежное крыло ""Жастар рухы"" при партии ""AMANAT""",Вакансия опубликована 17.02.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/assistent-(obshchii-profil)~2926139,Первое рабочее место,Менеджмент
Воспитатель,Образование и воспитание,от 103 500 тенге,ИП Акбопе,Вакансия опубликована 17.02.2023,Адреса нет,полный день,Проектная работа,Проведение занятия для творческого развития детей;,https://enbek.kz/ru/vacancy/vospitatel~2927189,Молодежная практика,
Юридический секретарь,Юриспруденция,от 103 500 тенге,Каратэ Taimas Sport,Вакансия опубликована 16.02.2023,Адреса нет,полный день,Проектная работа,Проверка соответствия законодательству документов;,https://enbek.kz/ru/vacancy/yuridicheskii-sekretar~2933311,Молодежная практика,Юриспруденция
Сварщик,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Кен Айдан""",Вакансия опубликована 16.02.2023,Адреса нет,полный день,Проектная работа,Контактная сварка;,https://enbek.kz/ru/vacancy/svarshchik~2932139,Первое рабочее место,Сервисное обслуживание/производство
Архитектор проектировщик,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Кен Айдан""",Вакансия опубликована 16.02.2023,Адреса нет,полный день,Проектная работа,Определение элементов архитектуры системы;,https://enbek.kz/ru/vacancy/arkhitektor-proektirovshchik~2932140,Первое рабочее место,Строительство и архитектура
Специалист по охране труда и технике безопасности,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Кен Айдан""",Вакансия опубликована 16.02.2023,Адреса нет,полный день,Проектная работа,Проведение инструктажей по технике безопасности;,https://enbek.kz/ru/vacancy/specialist-po-okhrane-truda-i-tekhnike-bezopasnosti~2932162,Молодежная практика,Строительство и архитектура
Инженер-электроэнергетик,Энергетика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""КазЭнергоКонсалтинг""",Вакансия опубликована 15.02.2023,Адреса нет,полный день,Проектная работа,Оперативные переключения в распределительных сетях;,https://enbek.kz/ru/vacancy/inzhener-elektroenergetik~2922711,Молодежная практика,Сервисное обслуживание/производство
Web-разработчик,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""AGSA""",Вакансия опубликована 15.02.2023,Адреса нет,полный день,Проектная работа,Участие в отладке и тестировании приложений;,https://enbek.kz/ru/vacancy/web-razrabotchik~2924241,Молодежная практика,IT
Маркетолог,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""AGSA""",Вакансия опубликована 15.02.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/marketolog~2924247,Первое рабочее место,Журналистика
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""AGSA""",Вакансия опубликована 15.02.2023,Адреса нет,полный день,Проектная работа,Учет товарно-материальных ценностей;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2924248,Первое рабочее место,Финансы
Интерактивный дизайнер,Маркетинг и СМИ,от 103 500 тенге,ИП Калиева,Вакансия опубликована 15.02.2023,Адреса нет,полный день,Проектная работа,Разработка интерактивного дизайна в проекте;,https://enbek.kz/ru/vacancy/interaktivnyi-dizainer~2929616,Молодежная практика,Журналистика
Воспитатель,Образование и воспитание,от 103 500 тенге,"ИП ""Керемет""",Вакансия опубликована 15.02.2023,Адреса нет,полный день,Проектная работа,Проведение занятия для творческого развития детей;,https://enbek.kz/ru/vacancy/vospitatel~2927948,Молодежная практика,
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"ИП ""Керемет""",Вакансия опубликована 15.02.2023,Адреса нет,полный день,Проектная работа,Оказание первой медицинской помощи;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2927949,Молодежная практика,Медицина
Журналист,Маркетинг и СМИ,от 103 500 тенге,ИП Есболаева,Вакансия опубликована 15.02.2023,Адреса нет,полный день,Проектная работа,Написание редакционных статей и подготовка комментариев;,https://enbek.kz/ru/vacancy/zhurnalist~2921522,Молодежная практика,Журналистика
Программист приложений,IT и телекоммуникации,от 103 500 тенге,ИП Есболаева,Вакансия опубликована 15.02.2023,Адреса нет,полный день,Проектная работа,Кодирование на языках web-программирования;,https://enbek.kz/ru/vacancy/programmist-prilozhenii~2921523,Молодежная практика,IT
Учитель математики (алгебра и геометрия),Образование и воспитание,от 103 500 тенге,Сулейменова А.С.,Вакансия опубликована 14.02.2023,Адреса нет,полный день,Проектная работа,Умение работать со статистическими данными;,https://enbek.kz/ru/vacancy/uchitel-matematiki-(algebra-i-geometriya)~2926268,Молодежная практика,
Преподаватель (в системе дошкольного воспитания и обучения),Образование и воспитание,от 103 500 тенге,Сулейменова А.С.,Вакансия опубликована 14.02.2023,Адреса нет,полный день,Проектная работа,Умение выстраивать коммуникацию на нескольких языках;,https://enbek.kz/ru/vacancy/prepodavatel-(v-sisteme-doshkolnogo-vospitaniya-i-obucheniya)~2926279,Первое рабочее место,
Педагог начальной школы,Образование и воспитание,от 103 500 тенге,Сулейменова А.С.,Вакансия опубликована 14.02.2023,Адреса нет,полный день,Проектная работа,Организация учебно-воспитательного процесса;,https://enbek.kz/ru/vacancy/pedagog-nachalnoi-shkoly~2926280,Первое рабочее место,
Учитель иностранного языка,Образование и воспитание,от 103 500 тенге,Сулейменова А.С.,Вакансия опубликована 14.02.2023,Адреса нет,полный день,Проектная работа,Преподавание предметов на английском языке;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~2926281,Первое рабочее место,
Учитель математики (алгебра и геометрия),Образование и воспитание,от 103 500 тенге,Сулейменова А.С.,Вакансия опубликована 14.02.2023,Адреса нет,полный день,Проектная работа,Разработка УМК предметов/дисциплин;,https://enbek.kz/ru/vacancy/uchitel-matematiki-(algebra-i-geometriya)~2926282,Первое рабочее место,
Юрист,Юриспруденция,от 103 500 тенге,"Государственное коммунальное предприятие на праве хозяйственного ведения ""Мангистауская областная станция скорой и неотложной медицинской помощи"" Управления здравоохранения Мангистауской области",Вакансия опубликована 14.02.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2924038,Молодежная практика,Юриспруденция
Хореограф,Культура и спорт,от 103 500 тенге,ИП Бактылы,Вакансия опубликована 14.02.2023,Адреса нет,полный день,Проектная работа,Владение методологией творческого процесса в танцевальном коллективе;,https://enbek.kz/ru/vacancy/khoreograf~2918083,Молодежная практика,
Хореограф,Культура и спорт,от 103 500 тенге,ИП Бактылы,Вакансия опубликована 14.02.2023,Адреса нет,полный день,Проектная работа,Основы музыкальной грамоты и хореографии;,https://enbek.kz/ru/vacancy/khoreograf~2918084,Молодежная практика,
Экономист,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Grow Aspiration""",Вакансия опубликована 14.02.2023,Адреса нет,полный день,Проектная работа,Финансовое планирование;,https://enbek.kz/ru/vacancy/ekonomist~2918593,Молодежная практика,Финансы
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,"ИП ""Амирхан""",Вакансия опубликована 13.02.2023,Адреса нет,полный день,Проектная работа,Проведение переговоров и формирование коммерческих документов и соглашений;,https://enbek.kz/ru/vacancy/smm-menedzher~2925040,Молодежная практика,Журналистика
